Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.3420     172895110.784      170.478 172894940.305  4128319236.4
2.3430     172108747.241     2017.918 172106729.323  4109498636.2
2.3440     171690383.554     -481.674 171690865.228  4099568792.4
2.3450     171029182.985     -689.701 171029872.686  4083785865.4
2.3460     170378363.613     -712.942 170379076.555  4068246404.4
2.3470     169727812.696     -718.168 169728530.864  4052712923.2
2.3480     169083190.399       53.773 169083136.627  4037302446.6
2.3490     168433592.527     -406.602 168433999.129  4021802589.7
2.3500     167602099.072     1175.438 167600923.634  4001910731.8
2.3510     166796566.797     -446.102 166797012.899  3982715258.8
2.3520     166133811.922      331.262 166133480.660  3966871689.9
2.3530     165572682.885      151.610 165572531.275  3953477555.1
2.3540     165042648.126     -170.578 165042818.703  3940829281.0
2.3550     164362210.969     -546.607 164362757.576  3924591041.6
2.3560     163708794.637     -632.044 163709426.681  3908991056.4
2.3570     163026411.166     2811.568 163023599.597  3892615139.7
2.3580     162597140.240       20.972 162597119.268  3882431805.6
2.3590     162039128.978     -698.442 162039827.420  3869125004.0
2.3600     161410327.241     -408.943 161410736.184  3854103804.2
2.3610     160787229.070     -511.035 160787740.105  3839228142.2
2.3620     160243338.104      225.529 160243112.575  3826223734.4
2.3630     159706768.545     -551.779 159707320.324  3813430292.0
2.3640     159070257.449      438.404 159069819.044  3798208280.3
2.3650     158426677.762     -366.044 158427043.806  3782860339.1
2.3660     157819063.840     -332.569 157819396.409  3768351167.1
2.3670     157234189.132     -113.056 157234302.188  3754380511.1
2.3680     156628543.664      733.559 156627810.105  3739898925.2
2.3690     156087863.757     1164.300 156086699.457  3726978492.2
2.3700     155567348.632     -488.090 155567836.722  3714589286.3
2.3710     154907005.941     -622.321 154907628.262  3698825081.3
2.3720     154243151.963     1010.534 154242141.429  3682934841.3
2.3730     153653915.280     1026.165 153652889.116  3668864900.0
2.3740     153145393.518       62.923 153145330.595  3656745611.8
2.3750     152599019.831      340.705 152598679.126  3643692877.2
2.3760     151991053.531     -576.659 151991630.190  3629197994.9
2.3770     151403742.338      782.764 151402959.574  3615141943.2
2.3780     150916990.298     -370.220 150917360.518  3603546994.7
2.3790     150443996.290     -174.124 150444170.414  3592248342.4
2.3800     149896428.237     1217.055 149895211.183  3579140503.9
2.3810     149372883.997     1097.114 149371786.883  3566642378.8
2.3820     148877496.298      616.847 148876879.451  3554825168.5
2.3830     148567812.741     1874.431 148565938.309  3547400634.8
2.3840     148255186.806     -536.889 148255723.695  3539993449.0
2.3850     147493667.312      308.271 147493359.041  3521789997.4
2.3860     146753719.437     -349.158 146754068.596  3504137503.0
2.3870     146435957.539     2371.616 146433585.923  3496485140.4
2.3880     146345213.946      513.804 146344700.143  3494362759.7
2.3890     145817489.890     -234.751 145817724.640  3481779840.3
2.3900     145287894.983     -719.900 145288614.883  3469145960.0
2.3910     144709579.220     -339.440 144709918.660  3455328072.9
2.3920     144200336.820      -36.278 144200373.097  3443161338.9
2.3930     143785717.833     -333.729 143786051.562  3433268327.8
2.3940     143251066.853     -134.532 143251201.384  3420497379.9
2.3950     142768830.971     -512.548 142769343.519  3408991762.2
2.3960     142248100.013     -932.516 142249032.529  3396567975.4
2.3970     141715784.228      340.749 141715443.479  3383827140.2
2.3980     141240368.469      863.885 141239504.584  3372462853.4
2.3990     140763760.422      243.596 140763516.826  3361097399.8
2.4000     140250435.181     -560.349 140250995.530  3348859612.4
2.4010     139697541.132     -527.132 139698068.264  3335657026.7
2.4020     139207763.454      533.753 139207229.702  3323936971.3
2.4030     138723628.614     -666.347 138724294.961  3312405640.3
2.4040     138175644.216     -373.477 138176017.694  3299314085.5
2.4050     137743375.129     -794.195 137744169.323  3289002575.3
2.4060     137242162.195     -599.550 137242761.745  3277030157.0
2.4070     136787596.134     -222.095 136787818.230  3266167189.8
2.4080     136323420.701      319.277 136323101.424  3255070859.7
2.4090     138242831.677      855.280 138241976.397  3300889022.2
2.4100     143252759.427     -725.505 143253484.932  3420551905.6
2.4110     142677781.435      353.466 142677427.969  3406797037.8
2.4120     142200395.298     1498.986 142198896.313  3395370842.0
2.4130     141806904.993      188.025 141806716.968  3386006533.7
2.4140     141328560.886     -290.131 141328851.016  3374596233.3
2.4150     140770869.790     -121.688 140770991.477  3361275876.7
2.4160     140205289.609      384.256 140204905.353  3347759088.8
2.4170     139715410.636     -517.229 139715927.865  3336083471.4
2.4180     139500503.771     1197.501 139499306.270  3330911063.8
2.4190     139288372.676     -320.920 139288693.596  3325882135.0
2.4200     138718480.225       69.055 138718411.170  3312265149.4
2.4210     138198451.843      131.489 138198320.354  3299846619.9
2.4220     137754890.073      572.776 137754317.298  3289244884.8
2.4230     137457948.682     -640.982 137458589.664  3282183613.5
2.4240     137005470.712      723.959 137004746.753  3271346926.1
2.4250     136610058.383     -573.312 136610631.695  3261936397.5
2.4260     136094804.558      128.007 136094676.551  3249616618.0
2.4270     135625954.705     -321.596 135626276.301  3238432336.0
2.4280     135263978.345     -618.243 135264596.588  3229796286.2
2.4290     134747415.993     -412.889 134747828.881  3217457104.6
2.4300     134155805.226      271.860 134155533.366  3203314498.9
2.4310     133652115.822     2482.282 133649633.540  3191234816.4
2.4320     133371965.941      420.139 133371545.802  3184594743.8
2.4330     132809558.719      -51.836 132809610.555  3171177069.0
2.4340     132401897.238     1988.116 132399909.122  3161394374.9
2.4350     132273911.198     -840.914 132274752.112  3158405923.7
2.4360     131749335.284     -505.222 131749840.506  3145872285.2
2.4370     131266513.167     -231.866 131266745.033  3134337116.3
2.4380     130810118.644      447.948 130809670.696  3123423270.2
2.4390     130333208.650     -664.023 130333872.673  3112062347.0
2.4400     129838155.259     -344.683 129838499.942  3100234026.5
2.4410     133149243.508     8749.039 133140494.469  3179077788.5
2.4420     144918546.097     -705.692 144919251.789  3460326449.3
2.4430     144353643.018     -212.236 144353855.254  3446826127.1
2.4440     144378352.785      803.334 144377549.451  3447391888.1
2.4450     145427226.073      175.982 145427050.091  3472451462.9
2.4460     144904072.511     -313.147 144904385.658  3459971481.5
2.4470     144282216.148      545.700 144281670.448  3445102526.0
2.4480     143814497.331      132.339 143814364.992  3433944385.1
2.4490     143290784.025     -672.494 143291456.519  3421458576.6
2.4500     142724276.400     -322.924 142724599.323  3407923377.4
2.4510     142246921.625     -288.562 142247210.188  3396524462.2
2.4520     142369561.987     1290.296 142368271.691  3399415122.5
2.4530     145541425.380      259.042 145541166.338  3475176287.0
2.4540     144996846.629     -286.751 144997133.380  3462186076.1
2.4550     144422982.801     -290.749 144423273.549  3448483670.7
2.4560     143850113.496     -299.124 143850412.620  3434805116.6
2.4570     143293492.945     1801.345 143291691.600  3421464189.8
2.4580     142777332.114     -592.026 142777924.140  3409196647.0
2.4590     142198783.653     -121.098 142198904.750  3395371043.5
2.4600     141640205.853     -305.457 141640511.310  3382037938.6
2.4610     141031853.943     1819.553 141030034.390  3367461204.2
2.4620     140495005.948      316.322 140494689.626  3354678446.8
2.4630     140049179.981     -179.935 140049359.916  3344045034.3
2.4640     139569647.090      589.595 139569057.495  3332576556.9
2.4650     139068889.172     -718.166 139069607.338  3320650877.1
2.4660     138532642.436     -571.015 138533213.450  3307843069.1
2.4670     137989337.072     -269.123 137989606.195  3294863023.0
2.4680     137445947.449     -456.300 137446403.749  3281892642.9
2.4690     137034961.019      137.919 137034823.100  3272065077.6
2.4700     137080427.079     -101.232 137080528.311  3273156409.1
2.4710     136897997.393     -782.719 136898780.112  3268816695.2
2.4720     136455372.292     -166.831 136455539.123  3258233156.4
2.4730     136079334.701      340.227 136078994.474  3249242167.4
2.4740     135699140.211     -704.216 135699844.427  3240188967.6
2.4750     135184997.004     -770.886 135185767.890  3227914044.7
2.4760     134704160.165     -166.627 134704326.792  3216418378.4
2.4770     134255750.666     -440.790 134256191.456  3205717974.3
2.4780     133776513.701     -416.940 133776930.641  3194274367.9
2.4790     133345596.465        9.907 133345586.558  3183974898.9
2.4800     132860002.698     -775.836 132860778.534  3172398838.4
2.4810     132337568.428     -125.430 132337693.858  3159908822.6
2.4820     131810623.405      136.709 131810486.695  3147320371.7
2.4830     131476212.684       25.335 131476187.350  3139338099.8
2.4840     131283080.947      231.527 131282849.419  3134721650.7
2.4850     131103219.991     3912.145 131099307.846  3130339115.2
2.4860     131548786.959     -119.560 131548906.519  3141074460.3
2.4870     131074469.166     -501.028 131074970.194  3129757990.1
2.4880     130580426.009      179.795 130580246.214  3117945160.2
2.4890     130133354.378     -402.985 130133757.364  3107284070.2
2.4900     129640069.309     -297.392 129640366.702  3095503076.8
2.4910     129161315.768     -301.927 129161617.696  3084071691.2
2.4920     128770042.952       49.825 128769993.127  3074720629.6
2.4930     128391441.370     -207.112 128391648.482  3065686660.9
2.4940     127939833.591      -97.392 127939930.983  3054900723.2
2.4950     127432584.459      -11.794 127432596.253  3042786778.7
2.4960     127016783.344     1450.842 127015332.502  3032823514.5
2.4970     126671181.241     -694.690 126671875.930  3024622589.8
2.4980     126153864.969      -54.840 126153919.809  3012255031.7
2.4990     125645520.158     -416.719 125645936.877  3000125609.6
2.5000     125196175.247     -441.410 125196616.658  2989396913.4
2.5010     124745406.564     -733.991 124746140.555  2978640617.3
2.5020     124178309.362      109.511 124178199.851  2965079546.5
2.5030     123660420.625     -407.952 123660828.577  2952725953.1
2.5040     123161626.911     -287.412 123161914.322  2940813069.5
2.5050     122707141.407     -649.600 122707791.007  2929969686.7
2.5060     122247215.858     1823.793 122245392.065  2918928701.6
2.5070     121779619.147      610.737 121779008.410  2907792571.2
2.5080     121289659.652     -620.495 121290280.147  2896122904.7
2.5090     120802951.244     -319.588 120803270.832  2884494282.6
2.5100     120445380.128      604.389 120444775.739  2875934273.9
2.5110     120123432.670     -639.510 120124072.180  2868276637.0
2.5120     119665068.919     -612.967 119665681.886  2857331369.0
2.5130     119323029.230     1963.396 119321065.834  2849102758.7
2.5140     119444083.348     -503.333 119444586.681  2852052142.3
2.5150     119356153.228      263.913 119355889.315  2849934260.5
2.5160     119034071.770     -542.222 119034613.992  2842262971.2
2.5170     118506461.979      368.003 118506093.976  2829643172.5
2.5180     117993891.888     -497.950 117994389.838  2817424896.9
2.5190     117550782.105     -114.059 117550896.164  2806835324.6
2.5200     117328317.299     1123.215 117327194.084  2801493851.9
2.5210     117389092.942      127.759 117388965.183  2802968798.6
2.5220     117060350.562     -180.377 117060530.939  2795126571.4
2.5230     116650581.828      326.698 116650255.129  2785330162.6
2.5240     116219256.917     -580.669 116219837.586  2775052817.1
2.5250     115807358.014      106.354 115807251.660  2765201248.2
2.5260     115611142.056      500.829 115610641.227  2760506659.5
2.5270     115442611.546     -704.726 115443316.272  2756511338.3
2.5280     114983182.562     -629.181 114983811.742  2745539464.9
2.5290     114506344.937     -129.549 114506474.486  2734141788.5
2.5300     117335505.865     2012.840 117333493.025  2801644255.6
2.5310     125565421.433     -386.308 125565807.741  2998212316.8
2.5320     125111167.779     -653.111 125111820.890  2987372192.5
2.5330     124641410.088      -36.325 124641446.413  2976140770.7
2.5340     124221967.246      707.513 124221259.733  2966107713.9
2.5350     123832247.601     -472.386 123832719.987  2956830310.5
2.5360     123335431.842     -256.947 123335688.789  2944962389.7
2.5370     123851268.852     1386.207 123849882.644  2957240113.8
2.5380     124955938.535     -216.773 124956155.308  2983655269.2
2.5390     123264879.531     -315.721 123265195.253  2943279172.0
2.5400     122804503.816     -380.970 122804884.786  2932288054.8
2.5410     122318903.394     -190.793 122319094.187  2920688532.7
2.5420     121822327.103     -783.322 121823110.425  2908845622.2
2.5430     121359547.861     -272.359 121359820.220  2897783355.9
2.5440     120919160.154      -90.707 120919250.861  2887263609.3
2.5450     120777599.263     4288.625 120773310.638  2883778904.5
2.5460     121035172.730       57.611 121035115.119  2890030171.8
2.5470     120844095.708      435.949 120843659.760  2885458674.0
2.5480     120976622.706     -350.297 120976973.002  2888641876.6
2.5490     120471006.546       50.215 120470956.331  2876559404.1
2.5500     119994400.155     -265.510 119994665.665  2865186717.8
2.5510     119509811.559     -916.496 119510728.056  2853631440.7
2.5520     118940638.387      474.616 118940163.771  2840007725.0
2.5530     118414845.728      223.931 118414621.797  2827459034.8
2.5540     117944561.209     -216.653 117944777.862  2816240281.1
2.5550     117467990.637      369.860 117467620.778  2804846906.8
2.5560     117092580.752     -410.091 117092990.843  2795901636.5
2.5570     116716590.555     -360.727 116716951.282  2786922707.8
2.5580     115617595.332     1473.924 115616121.408  2760637513.2
2.5590     114620048.716     -349.106 114620397.821  2736862006.4
2.5600     114181869.572      104.249 114181765.323  2726388507.4
2.5610     113759461.474     -187.476 113759648.950  2716309374.1
2.5620     113443372.188      109.631 113443262.556  2708754820.9
2.5630     113105865.434     1055.505 113104809.929  2700673378.5
2.5640     112889056.450     -584.706 112889641.156  2695535660.9
2.5650     112474947.271     -357.159 112475304.430  2685642287.0
2.5660     112087437.406      -33.744 112087471.149  2676381752.4
2.5670     111788467.251     -487.139 111788954.391  2669253883.4
2.5680     111359353.136     -150.057 111359503.193  2658999612.0
2.5690     110925166.902     -214.365 110925381.267  2648633814.8
2.5700     127288877.032    11590.545 127277286.487  3039078351.5
2.5710     171165295.599      -14.186 171165309.785  4087019780.6
2.5720     170584735.508     -110.045 170584845.553  4073159677.7
2.5730     169987667.088     -131.633 169987798.721  4058903621.9
2.5740     169318339.685      440.212 169317899.473  4042908024.0
2.5750     168662014.959     -824.686 168662839.646  4027266756.0
2.5760     171344746.489     8606.483 171336140.006  4091098799.3
2.5770     181531967.222     -263.157 181532230.379  4334557144.3
2.5780     180847365.293     -427.150 180847792.443  4318214397.1
2.5790     180427315.444     1068.555 180426246.889  4308148893.6
2.5800     180295527.813     -464.448 180295992.261  4305038723.4
2.5810     179628162.852     -697.736 179628860.588  4289109208.6
2.5820     178821769.573     -498.504 178822268.077  4269849701.2
2.5830     177963326.656     -321.845 177963648.501  4249347911.5
2.5840     177190625.136       45.134 177190580.002  4230888877.6
2.5850     176378818.837      279.585 176378539.251  4211499279.3
2.5860     175680849.037     -380.651 175681229.688  4194849188.3
2.5870     175026259.370      -62.128 175026321.499  4179211541.1
2.5880     174325431.994     -523.831 174325955.824  4162488477.5
2.5890     173587892.299       66.848 173587825.451  4144863682.8
2.5900     172875644.041     -595.716 172876239.757  4127872711.9
2.5910     172230890.220      135.428 172230754.792  4112460068.8
2.5920     171635894.744     -321.209 171636215.953  4098263897.9
2.5930     171007333.783      215.279 171007118.505  4083242549.7
2.5940     170314590.438      -33.891 170314624.328  4066707438.7
2.5950     169572948.225      168.902 169572779.323  4048993947.5
2.5960     169143951.623      -22.992 169143974.614  4038755112.8
2.5970     169240214.763     -391.019 169240605.782  4041062434.8
2.5980     168630080.824      855.344 168629225.480  4026464129.9
2.5990     168079729.489      609.256 168079120.232  4013328927.2
2.6000     167478082.005       -5.569 167478087.574  3998977699.4
2.6010     166804185.096     2144.637 166802040.459  3982835305.0
2.6020     166414848.112     -188.487 166415036.599  3973594574.9
2.6030     165791747.716     -202.859 165791950.575  3958716765.2
2.6040     165155773.643      601.130 165155172.513  3943512022.3
2.6050     164484784.614     -344.853 164485129.467  3927512990.7
2.6060     163813147.177     -315.504 163813462.680  3911475188.2
2.6070     163189736.750     -839.456 163190576.206  3896602143.3
2.6080     162559798.183     -265.718 162560063.902  3881547011.7
2.6090     161952870.110     -267.104 161953137.215  3867055048.5
2.6100     161275030.585      877.608 161274152.977  3850842522.6
2.6110     160494200.912      -10.020 160494210.932  3832219364.9
2.6120     159881143.437      798.596 159880344.841  3817561705.2
2.6130     159221722.763      113.047 159221609.716  3801832679.9
2.6140     158331659.824     -210.236 158331870.060  3780587816.8
2.6150     157665544.307      746.143 157664798.164  3764659729.3
2.6160     157170741.305     -300.516 157171041.821  3752870004.3
2.6170     157141664.064     2275.959 157139388.105  3752114188.9
2.6180     157381223.677     -599.525 157381823.202  3757902961.4
2.6190     156653561.743      131.562 156653430.181  3740510671.5
2.6200     155940166.965     -330.918 155940497.883  3723487546.9
2.6210     155371219.088     -317.622 155371536.711  3709902109.7
2.6220     154815503.935      -39.216 154815543.150  3696626308.2
2.6230     154235023.425     -307.167 154235330.592  3682772214.7
2.6240     153169238.186      533.456 153168704.730  3657303730.5
2.6250     152497856.557     -104.527 152497961.084  3641287970.3
2.6260     151905244.510     1155.895 151904088.615  3627107710.7
2.6270     151370759.049     -598.599 151371357.649  3614387364.5
2.6280     150805299.444     -200.751 150805500.195  3600876036.7
2.6290     150325250.872      104.777 150325146.096  3589406325.3
2.6300     149733602.546      249.582 149733352.965  3575275715.3
2.6310     149097786.000     -718.962 149098504.962  3560117057.6
2.6320     148535638.918      181.348 148535457.570  3546672827.4
2.6330     148001652.206     -454.867 148002107.073  3533937688.3
2.6340     147391029.813       17.175 147391012.638  3519346209.2
2.6350     146760767.547       61.285 146760706.262  3504295994.7
2.6360     146188262.636      709.048 146187553.587  3490610474.4
2.6370     145650419.210      336.618 145650082.592  3477776947.6
2.6380     145087644.257     -801.632 145088445.888  3464366401.3
2.6390     144902067.583      772.016 144901295.567  3459897697.5
2.6400     145235543.480     -350.453 145235893.933  3467887109.3
2.6410     144799152.729     3198.206 144795954.523  3457382404.4
2.6420     144460563.423     -255.729 144460819.152  3449380170.2
2.6430     143902980.704     -160.295 143903140.999  3436064144.6
2.6440     143422719.122     -226.233 143422945.355  3424598216.7
2.6450     142717803.956     -207.009 142718010.966  3407766063.1
2.6460     142052812.504      469.018 142052343.485  3391871509.7
2.6470     141576562.042     -447.334 141577009.376  3380521663.7
2.6480     140982956.840      677.156 140982279.683  3366320935.6
2.6490     140527767.202      523.738 140527243.464  3355455754.9
2.6500     140124604.715     -169.074 140124773.790  3345845738.0
2.6510     139572106.797      -47.246 139572154.043  3332650495.1
2.6520     139082926.057      687.937 139082238.119  3320952470.1
2.6530     138737859.234      980.749 138736878.485  3312706104.9
2.6540     138272839.420     -476.903 138273316.323  3301637344.9
2.6550     137775736.810       16.382 137775720.428  3289755940.5
2.6560     137320171.321     -416.437 137320587.758  3278888456.8
2.6570     136799035.045     -744.944 136799779.989  3266452808.1
2.6580     136119497.439      -75.430 136119572.869  3250211082.7
2.6590     135404425.046      -51.801 135404476.847  3233136293.5
2.6600     134952656.268     1017.610 134951638.658  3222323596.5
2.6610     134529184.642     -762.082 134529946.723  3212254597.8
2.6620     134005666.615       40.808 134005625.807  3199735063.6
2.6630     133617499.895       66.851 133617433.044  3190465945.3
2.6640     133224524.841     -642.758 133225167.599  3181099581.1
2.6650     132718460.208       63.904 132718396.304  3168999090.0
2.6660     132199547.339     -151.385 132199698.723  3156613827.6
2.6670     131687013.745     -585.904 131687599.648  3144386121.8
2.6680     131179618.260      160.071 131179458.188  3132252914.4
2.6690     130665560.797     -174.154 130665734.951  3119986427.5
2.6700     130152077.602      417.227 130151660.376  3107711551.5
2.6710     129649525.695     -385.760 129649911.455  3095730982.7
2.6720     129096953.927     -686.994 129097640.921  3082544078.2
2.6730     128580232.929      315.325 128579917.603  3070182078.9
2.6740     128122661.072      -55.011 128122716.083  3059265195.9
2.6750     127793797.673     2060.377 127791737.296  3051362211.1
2.6760     127504654.505      161.859 127504492.645  3044503493.2
2.6770     127044670.593     1268.022 127043402.571  3033493760.8
2.6780     126635221.036     -339.939 126635560.976  3023755475.3
2.6790     126187874.660      443.252 126187431.408  3013055208.9
2.6800     125979729.038      415.223 125979313.815  3008085856.6
2.6810     125388107.114     -505.019 125388612.133  2993981307.9
2.6820     124798039.083     -438.745 124798477.828  2979890306.7
2.6830     124355685.209     -656.633 124356341.842  2969333152.8
2.6840     123921366.603     -201.246 123921567.849  2958951785.7
2.6850     123355115.802      468.182 123354647.620  2945415081.4
2.6860     122802561.863      -52.201 122802614.064  2932233835.3
2.6870     122257710.297     -480.211 122258190.508  2919234298.0
2.6880     121717916.416      635.995 121717280.421  2906318653.9
2.6890     121205099.976     -424.756 121205524.732  2894099147.3
2.6900     120696497.469     -763.456 120697260.925  2881963018.6
2.6910     120263972.484     -195.293 120264167.777  2871621786.1
2.6920     119817685.550      106.199 119817579.352  2860958318.5
2.6930     119315670.283     -617.256 119316287.539  2848988664.4
2.6940     118894723.793      173.650 118894550.143  2838918580.2
2.6950     118510927.732     -790.166 118511717.898  2829777458.4
2.6960     118060663.793     -361.438 118061025.231  2819015991.3
2.6970     117612111.586     -659.493 117612771.079  2808312750.2
2.6980     117198542.604      145.982 117198396.622  2798418475.4
2.6990     116792865.365     -474.615 116793339.981  2788746687.9
2.7000     116360900.438      553.425 116360347.013  2778407847.5
2.7010     116120117.266      771.309 116119345.956  2772653316.4
2.7020     116522932.458     1283.955 116521648.502  2782259342.7
2.7030     118205626.129      370.433 118205255.696  2822459871.2
2.7040     117620103.183      989.208 117619113.975  2808464203.4
2.7050     116865642.987      -30.874 116865673.861  2790473848.6
2.7060     116308552.804     -536.723 116309089.527  2777183940.8
2.7070     115979946.869     -423.114 115980369.983  2769334901.3
2.7080     115829429.359     -136.602 115829565.961  2765734060.6
2.7090     115389961.176     -568.334 115390529.510  2755250916.2
2.7100     114945797.347     -103.600 114945900.947  2744634245.5
2.7110     114513684.742     -694.868 114514379.610  2734330544.1
2.7120     114178463.444     1197.290 114177266.153  2726281077.9
2.7130     113956319.536     2519.511 113953800.025  2720945239.2
2.7140     113510245.720     1238.841 113509006.880  2710324638.7
2.7150     114420827.812        7.711 114420820.102  2732096565.9
2.7160     113964788.878     -352.684 113965141.562  2721216048.1
2.7170     113485783.444     -882.051 113486665.495  2709791179.6
2.7180     113054994.254     -517.987 113055512.241  2699496267.2
2.7190     112603162.008     -612.512 112603774.519  2688709846.7
2.7200     112147860.039      -98.856 112147958.895  2677826055.6
2.7210     111722569.103      404.165 111722164.938  2667659110.4
2.7220     111424545.583      551.736 111423993.847  2660539495.2
2.7230     111080416.767     -429.274 111080846.041  2652345943.2
2.7240     110600891.491      582.095 110600309.396  2640871873.0
2.7250     110303931.941     1285.250 110302646.691  2633764396.8
2.7260     110070930.061     -598.521 110071528.582  2628245847.0
2.7270     109670394.560     2722.377 109667672.183  2618602718.4
2.7280     109653478.610      770.527 109652708.083  2618245411.4
2.7290     109532187.915      108.156 109532079.759  2615365094.4
2.7300     108958853.816     1383.424 108957470.392  2601644791.8
2.7310     108460408.364      533.567 108459874.798  2589763394.6
2.7320     107410051.847     1962.223 107408089.624  2564649270.6
2.7330     106510622.227      278.855 106510343.372  2543213229.1
2.7340     106129878.984     -306.690 106130185.675  2534135969.0
2.7350     105755542.517     -276.113 105755818.630  2525196975.9
2.7360     105356355.596     -237.715 105356593.311  2515664426.5
2.7370     104983569.510     -409.161 104983978.671  2506767276.7
2.7380     104657379.364     -663.145 104658042.509  2498984697.7
2.7390     104277935.870      255.816 104277680.054  2489902548.6
2.7400     103920538.158      459.907 103920078.252  2481363869.5
2.7410     103597434.475     -573.626 103598008.101  2473673601.7
2.7420     103172851.296     -328.336 103173179.632  2463529710.0
2.7430     102750537.253     -143.468 102750680.721  2453441442.7
2.7440     102336925.600     -330.606 102337256.205  2443569850.3
2.7450     101944874.368     -748.128 101945622.496  2434218570.4
2.7460     101533276.166     -750.680 101534026.847  2424390647.0
2.7470     101241014.485     1034.962 101239979.523  2417369497.5
2.7480     101174497.814     -148.746 101174646.560  2415809502.0
2.7490     100809394.702     -811.383 100810206.085  2407107531.7
2.7500     100433285.398     -291.476 100433576.873  2398114523.5
2.7510     100088154.615     -616.740 100088771.355  2389881389.3
2.7520     99726465.919     -571.115 99727037.034  2381244035.6
2.7530     99355888.416      136.789 99355751.627  2372378624.6
2.7540     99036336.594     2454.992 99033881.602  2364693135.4
2.7550     98982443.638      695.424 98981748.214  2363448314.2
2.7560     98655277.316     -340.734 98655618.050  2355661103.0
2.7570     98296565.382     -558.701 98297124.083  2347101121.2
2.7580     97912625.099      582.159 97912042.940  2337906301.0
2.7590     97520526.818      866.939 97519659.878  2328537128.4
2.7600     97340407.392     1841.366 97338566.027  2324213038.6
2.7610     97328079.414     -634.586 97328714.000  2323977795.7
2.7620     97004503.840     2282.321 97002221.519  2316181933.2
2.7630     96782430.585     2540.574 96779890.011  2310873186.5
2.7640     96530366.339     1665.846 96528700.493  2304875379.3
2.7650     96524429.405     -376.031 96524805.436  2304782374.6
2.7660     96154022.565     -373.405 96154395.970  2295937879.1
2.7670     95797739.335     -352.454 95798091.789  2287430184.2
2.7680     95344068.161     -437.359 95344505.520  2276599624.8
2.7690     94918658.144     -416.435 94919074.580  2266441347.6
2.7700     94595494.308     -725.425 94596219.733  2258732343.1
2.7710     94243556.130     -242.902 94243799.032  2250317376.4
2.7720     93908440.790     -159.751 93908600.541  2242313635.1
2.7730     93525169.556      384.783 93524784.773  2233149029.0
2.7740     93159134.598     -194.500 93159329.097  2224422818.2
2.7750     92596726.283     1195.380 92595530.903  2210960660.6
2.7760     92078237.087     -521.028 92078758.114  2198621357.7
2.7770     91730873.335     -124.834 91730998.168  2190317678.7
2.7780     91406350.665     1230.797 91405119.868  2182536481.4
2.7790     91176821.292      395.216 91176426.076  2177075818.5
2.7800     90917746.382     -354.970 90918101.351  2170907639.5
2.7810     90643574.610     -176.962 90643751.572  2164356820.5
2.7820     90486494.687     -629.787 90487124.474  2160616938.6
2.7830     90105710.630     3320.228 90102390.402  2151430405.6
2.7840     89793389.316     -323.488 89793712.804  2144059920.0
2.7850     89293935.643     -420.118 89294355.761  2132136463.6
2.7860     88933446.395     -163.641 88933610.036  2123522715.2
2.7870     88605284.785       60.493 88605224.292  2115681646.0
2.7880     88245852.119     -520.050 88246372.169  2107113112.3
2.7890     87912823.578     -535.765 87913359.344  2099161559.5
2.7900     87529665.991      130.124 87529535.867  2089996769.4
2.7910     87083071.295      -13.960 87083085.255  2079336592.4
2.7920     86695653.890     -637.952 86696291.842  2070100887.3
2.7930     86350653.999     -977.576 86351631.575  2061871221.3
2.7940     86061048.940     1059.984 86059988.957  2054907490.5
2.7950     85850384.122     -591.111 85850975.234  2049916740.8
2.7960     85545522.822      142.013 85545380.809  2042619874.0
2.7970     85455209.029      497.835 85454711.195  2040454899.6
2.7980     85589826.008      299.996 85589526.012  2043673956.3
2.7990     85325131.537       46.162 85325085.376  2037359743.9
2.8000     85024145.983       36.047 85024109.936  2030173167.5
2.8010     84680114.108      877.395 84679236.713  2021938416.7
2.8020     84424297.601      533.007 84423764.594  2015838351.1
2.8030     84252919.384     -133.195 84253052.579  2011762155.0
2.8040     84042128.381     -122.276 84042250.657  2006728707.3
2.8050     83725433.642       18.948 83725414.694  1999163419.4
2.8060     83507120.086     1502.786 83505617.300  1993915181.3
2.8070     83247369.402     -632.189 83248001.591  1987763932.0
2.8080     83098535.439     2497.944 83096037.495  1984135391.4
2.8090     83509155.162      -59.267 83509214.428  1994001072.2
2.8100     83154254.797      698.313 83153556.485  1985508807.9
2.8110     82839813.114     -195.338 82840008.452  1978022027.9
2.8120     82544942.681     -227.857 82545170.539  1970982001.0
2.8130     82244063.640      163.240 82243900.400  1963788387.9
2.8140     81939979.321     -385.395 81940364.715  1956540679.0
2.8150     81622352.849     -536.060 81622888.909  1948960113.1
2.8160     81276203.438      378.028 81275825.410  1940673063.7
2.8170     80963043.855     -743.682 80963787.537  1933222342.7
2.8180     80947557.491     2317.952 80945239.538  1932779460.7
2.8190     81259988.563      530.913 81259457.650  1940282240.6
2.8200     80955608.361     -667.631 80956275.993  1933042985.0
2.8210     80598972.124     -214.035 80599186.160  1924516530.5
2.8220     80415441.924     -309.940 80415751.864  1920136556.6
2.8230     80118336.831      635.484 80117701.347  1913019820.4
2.8240     79842641.846      930.154 79841711.692  1906429845.0
2.8250     79630663.576     1091.233 79629572.343  1901364462.8
2.8260     79323356.862     -345.308 79323702.170  1894061011.8
2.8270     78999205.909     -197.963 78999403.872  1886317541.1
