Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.7380        -1694.978    -1708.009       13.031   311.1
2.7390        -1694.936    -1708.098       13.161   314.3
2.7400        -1694.979    -1708.457       13.478   321.8
2.7410        -1694.953    -1708.494       13.541   323.3
2.7420        -1695.015    -1708.283       13.268   316.8
2.7430        -1695.078    -1707.857       12.779   305.1
2.7440        -1695.034    -1707.412       12.378   295.6
2.7450        -1695.081    -1707.470       12.389   295.8
2.7460        -1695.125    -1707.690       12.565   300.0
2.7470        -1695.122    -1707.472       12.350   294.9
2.7480        -1695.105    -1707.247       12.142   289.9
2.7490        -1695.088    -1707.421       12.333   294.5
2.7500        -1695.006    -1707.698       12.693   303.1
2.7510        -1695.061    -1707.827       12.766   304.8
2.7520        -1695.189    -1707.779       12.590   300.6
2.7530        -1695.117    -1707.440       12.323   294.2
2.7540        -1695.098    -1707.370       12.272   293.0
2.7550        -1695.108    -1707.732       12.624   301.4
2.7560        -1695.184    -1707.877       12.693   303.1
2.7570        -1695.201    -1707.736       12.536   299.3
2.7580        -1695.204    -1707.728       12.524   299.0
2.7590        -1695.247    -1707.842       12.595   300.7
2.7600        -1695.167    -1707.987       12.819   306.1
2.7610        -1695.225    -1708.114       12.889   307.8
2.7620        -1695.205    -1707.704       12.498   298.4
2.7630        -1695.078    -1707.150       12.073   288.3
2.7640        -1695.037    -1707.249       12.212   291.6
2.7650        -1695.191    -1707.488       12.297   293.6
2.7660        -1695.131    -1707.260       12.129   289.6
2.7670        -1695.078    -1707.049       11.970   285.8
2.7680        -1695.147    -1707.302       12.155   290.2
2.7690        -1695.179    -1707.797       12.618   301.3
2.7700        -1695.262    -1708.196       12.933   308.8
2.7710        -1695.278    -1708.008       12.730   304.0
2.7720        -1695.088    -1707.346       12.258   292.7
2.7730        -1695.097    -1707.168       12.071   288.2
2.7740        -1695.222    -1707.649       12.427   296.7
2.7750        -1695.184    -1707.666       12.481   298.0
2.7760        -1695.112    -1707.025       11.913   284.4
2.7770        -1695.107    -1706.724       11.617   277.4
2.7780        -1695.106    -1707.159       12.053   287.8
2.7790        -1695.139    -1707.740       12.601   300.9
2.7800        -1695.187    -1707.888       12.701   303.3
2.7810        -1695.216    -1707.407       12.190   291.1
2.7820        -1695.128    -1706.890       11.762   280.8
2.7830        -1695.161    -1707.114       11.953   285.4
2.7840        -1695.219    -1707.260       12.041   287.5
2.7850        -1695.129    -1706.735       11.605   277.1
2.7860        -1695.053    -1706.342       11.288   269.5
2.7870        -1695.153    -1706.710       11.557   275.9
2.7880        -1695.214    -1707.325       12.112   289.2
2.7890        -1695.204    -1707.651       12.447   297.2
2.7900        -1695.161    -1707.696       12.535   299.3
2.7910        -1695.120    -1707.552       12.432   296.8
2.7920        -1695.117    -1707.551       12.434   296.9
2.7930        -1695.170    -1707.568       12.398   296.0
2.7940        -1695.085    -1707.439       12.354   295.0
2.7950        -1695.059    -1707.244       12.185   290.9
2.7960        -1695.069    -1707.208       12.139   289.9
2.7970        -1695.112    -1707.502       12.390   295.8
2.7980        -1695.072    -1707.853       12.781   305.2
2.7990        -1694.966    -1707.940       12.973   309.8
2.8000        -1695.105    -1707.971       12.867   307.2
2.8010        -1695.106    -1708.006       12.900   308.0
2.8020        -1694.984    -1707.831       12.847   306.8
2.8030        -1694.920    -1707.629       12.710   303.5
2.8040        -1694.897    -1707.546       12.649   302.0
2.8050        -1694.845    -1707.434       12.589   300.6
2.8060        -1694.863    -1707.273       12.410   296.3
2.8070        -1694.791    -1707.212       12.421   296.6
2.8080        -1694.817    -1707.296       12.479   298.0
2.8090        -1694.745    -1707.576       12.831   306.4
2.8100        -1694.803    -1707.758       12.955   309.3
2.8110        -1694.740    -1707.477       12.737   304.1
2.8120        -1694.766    -1707.182       12.417   296.5
2.8130        -1694.716    -1707.232       12.516   298.8
2.8140        -1694.686    -1707.362       12.676   302.7
2.8150        -1694.600    -1707.253       12.652   302.1
2.8160        -1694.516    -1706.941       12.424   296.7
2.8170        -1694.508    -1706.871       12.363   295.2
2.8180        -1694.430    -1707.186       12.756   304.6
2.8190        -1694.382    -1707.438       13.056   311.7
2.8200        -1694.443    -1707.312       12.869   307.3
2.8210        -1694.494    -1707.146       12.651   302.1
2.8220        -1694.457    -1707.103       12.646   302.0
2.8230        -1694.416    -1707.176       12.760   304.7
2.8240        -1694.569    -1707.178       12.609   301.1
2.8250        -1694.589    -1707.056       12.467   297.7
2.8260        -1694.553    -1706.871       12.318   294.1
2.8270        -1694.508    -1706.930       12.422   296.6
2.8280        -1694.542    -1707.112       12.569   300.1
2.8290        -1694.424    -1706.908       12.484   298.1
2.8300        -1694.369    -1706.674       12.305   293.8
2.8310        -1694.327    -1706.752       12.425   296.7
2.8320        -1694.469    -1706.910       12.442   297.1
2.8330        -1694.537    -1706.926       12.389   295.8
2.8340        -1694.565    -1706.746       12.181   290.8
2.8350        -1694.507    -1706.466       11.959   285.5
2.8360        -1694.548    -1706.634       12.087   288.6
2.8370        -1694.635    -1707.038       12.403   296.2
2.8380        -1694.609    -1706.910       12.301   293.7
2.8390        -1694.586    -1706.471       11.884   283.8
2.8400        -1694.651    -1706.486       11.835   282.6
2.8410        -1694.702    -1707.004       12.302   293.7
2.8420        -1694.736    -1707.432       12.696   303.2
2.8430        -1694.780    -1707.358       12.578   300.3
2.8440        -1694.811    -1706.968       12.157   290.3
2.8450        -1694.779    -1707.089       12.311   294.0
2.8460        -1694.843    -1707.620       12.778   305.1
2.8470        -1694.930    -1707.709       12.779   305.1
2.8480        -1694.902    -1707.351       12.448   297.2
2.8490        -1694.960    -1707.088       12.129   289.6
2.8500        -1694.942    -1707.250       12.307   293.9
2.8510        -1694.909    -1707.651       12.741   304.2
2.8520        -1695.004    -1707.859       12.855   306.9
2.8530        -1694.890    -1707.587       12.697   303.2
2.8540        -1694.823    -1707.372       12.549   299.6
2.8550        -1694.813    -1707.699       12.886   307.7
2.8560        -1694.980    -1707.851       12.871   307.3
2.8570        -1694.825    -1707.553       12.728   303.9
2.8580        -1694.937    -1707.291       12.355   295.0
2.8590        -1694.967    -1707.217       12.249   292.5
2.8600        -1695.000    -1707.173       12.173   290.7
2.8610        -1695.053    -1707.125       12.072   288.2
2.8620        -1694.987    -1706.983       11.996   286.4
2.8630        -1694.956    -1706.979       12.023   287.1
2.8640        -1695.027    -1707.368       12.341   294.7
2.8650        -1695.117    -1707.675       12.558   299.9
2.8660        -1695.131    -1707.474       12.344   294.7
2.8670        -1695.087    -1707.170       12.083   288.5
2.8680        -1695.032    -1707.262       12.230   292.0
2.8690        -1695.083    -1707.515       12.431   296.8
2.8700        -1695.087    -1707.513       12.426   296.7
2.8710        -1695.115    -1707.219       12.104   289.0
2.8720        -1695.032    -1706.996       11.964   285.7
2.8730        -1695.081    -1707.224       12.143   289.9
2.8740        -1695.143    -1707.800       12.658   302.2
2.8750        -1695.118    -1708.047       12.929   308.7
2.8760        -1695.113    -1707.727       12.614   301.2
2.8770        -1695.033    -1707.437       12.404   296.2
2.8780        -1695.093    -1707.575       12.482   298.0
2.8790        -1695.127    -1707.633       12.506   298.6
2.8800        -1695.076    -1707.325       12.250   292.5
2.8810        -1694.988    -1706.881       11.893   284.0
2.8820        -1695.105    -1706.731       11.626   277.6
2.8830        -1695.125    -1706.966       11.841   282.7
2.8840        -1695.076    -1707.283       12.207   291.5
2.8850        -1695.050    -1707.318       12.268   292.9
2.8860        -1695.057    -1707.084       12.028   287.2
2.8870        -1695.084    -1707.079       11.995   286.4
2.8880        -1695.168    -1707.363       12.195   291.2
2.8890        -1695.210    -1707.290       12.080   288.5
2.8900        -1695.118    -1706.721       11.603   277.1
2.8910        -1695.013    -1706.427       11.415   272.6
2.8920        -1695.124    -1706.630       11.506   274.7
2.8930        -1695.215    -1706.707       11.491   274.4
2.8940        -1695.188    -1706.767       11.579   276.5
2.8950        -1695.180    -1706.988       11.808   281.9
2.8960        -1695.215    -1707.234       12.019   287.0
2.8970        -1695.247    -1707.484       12.238   292.2
2.8980        -1695.280    -1707.607       12.327   294.3
2.8990        -1695.251    -1707.491       12.241   292.3
2.9000        -1695.270    -1707.465       12.195   291.2
2.9010        -1695.325    -1707.617       12.292   293.5
2.9020        -1695.308    -1707.638       12.330   294.4
2.9030        -1695.348    -1707.544       12.197   291.2
2.9040        -1695.338    -1707.561       12.223   291.9
2.9050        -1695.374    -1707.851       12.478   297.9
2.9060        -1695.408    -1708.154       12.746   304.3
2.9070        -1695.380    -1708.030       12.650   302.0
2.9080        -1695.258    -1707.555       12.298   293.6
2.9090        -1695.321    -1707.335       12.015   286.9
2.9100        -1695.247    -1707.396       12.148   290.1
2.9110        -1695.318    -1707.311       11.993   286.4
2.9120        -1695.422    -1707.042       11.621   277.5
2.9130        -1695.427    -1706.793       11.366   271.4
2.9140        -1695.424    -1706.861       11.437   273.1
2.9150        -1695.534    -1707.262       11.728   280.0
2.9160        -1695.550    -1707.572       12.022   287.1
2.9170        -1695.487    -1707.513       12.025   287.1
2.9180        -1695.353    -1707.335       11.982   286.1
2.9190        -1695.406    -1707.524       12.118   289.3
2.9200        -1695.381    -1707.537       12.156   290.3
2.9210        -1695.343    -1707.254       11.910   284.4
2.9220        -1695.457    -1707.071       11.614   277.3
2.9230        -1695.409    -1706.998       11.589   276.7
2.9240        -1695.437    -1707.021       11.585   276.6
2.9250        -1695.474    -1707.319       11.845   282.8
2.9260        -1695.459    -1707.649       12.190   291.1
2.9270        -1695.466    -1707.644       12.178   290.8
2.9280        -1695.426    -1707.414       11.988   286.2
2.9290        -1695.477    -1707.146       11.670   278.6
2.9300        -1695.398    -1706.880       11.482   274.2
2.9310        -1695.418    -1706.754       11.336   270.7
2.9320        -1695.396    -1706.701       11.305   269.9
2.9330        -1695.338    -1706.507       11.170   266.7
2.9340        -1695.285    -1706.633       11.349   271.0
2.9350        -1695.327    -1707.154       11.827   282.4
2.9360        -1695.384    -1707.517       12.133   289.7
2.9370        -1695.438    -1707.737       12.300   293.7
2.9380        -1695.393    -1707.794       12.400   296.1
2.9390        -1695.293    -1707.629       12.336   294.6
2.9400        -1695.333    -1707.528       12.195   291.2
2.9410        -1695.414    -1707.337       11.924   284.7
2.9420        -1695.333    -1706.900       11.567   276.2
2.9430        -1695.377    -1706.763       11.386   271.9
2.9440        -1695.392    -1707.147       11.755   280.7
2.9450        -1695.452    -1707.378       11.927   284.8
2.9460        -1695.431    -1707.441       12.009   286.8
2.9470        -1695.576    -1707.597       12.020   287.0
2.9480        -1695.494    -1707.639       12.145   290.0
2.9490        -1695.477    -1707.554       12.078   288.4
2.9500        -1695.387    -1707.310       11.923   284.7
2.9510        -1695.345    -1706.852       11.506   274.7
2.9520        -1695.333    -1706.588       11.255   268.8
2.9530        -1695.374    -1706.768       11.394   272.1
2.9540        -1695.335    -1707.107       11.772   281.1
2.9550        -1695.309    -1707.374       12.065   288.1
2.9560        -1695.406    -1707.204       11.798   281.7
2.9570        -1695.339    -1707.102       11.762   280.9
2.9580        -1695.393    -1707.431       12.038   287.4
2.9590        -1695.402    -1707.536       12.134   289.7
2.9600        -1695.422    -1707.146       11.724   279.9
2.9610        -1695.314    -1706.666       11.352   271.1
2.9620        -1695.334    -1706.513       11.179   266.9
2.9630        -1695.259    -1706.564       11.306   269.9
2.9640        -1695.263    -1706.844       11.581   276.5
2.9650        -1695.220    -1707.092       11.872   283.5
2.9660        -1695.181    -1707.208       12.027   287.2
2.9670        -1695.200    -1707.510       12.310   293.9
2.9680        -1695.132    -1707.663       12.531   299.2
2.9690        -1695.093    -1707.574       12.482   298.0
2.9700        -1695.093    -1707.675       12.582   300.4
2.9710        -1695.050    -1707.709       12.659   302.3
2.9720        -1694.988    -1707.479       12.491   298.3
2.9730        -1694.986    -1707.281       12.295   293.6
2.9740        -1694.966    -1707.373       12.408   296.3
2.9750        -1695.040    -1707.641       12.601   300.9
2.9760        -1694.957    -1707.704       12.747   304.4
2.9770        -1694.904    -1707.516       12.612   301.1
2.9780        -1694.950    -1707.167       12.217   291.7
2.9790        -1694.953    -1707.120       12.167   290.5
2.9800        -1694.923    -1707.353       12.430   296.8
2.9810        -1694.929    -1707.349       12.419   296.5
2.9820        -1694.905    -1707.062       12.157   290.3
2.9830        -1694.902    -1706.992       12.090   288.7
2.9840        -1694.958    -1707.387       12.428   296.8
2.9850        -1695.004    -1707.784       12.780   305.2
2.9860        -1694.980    -1707.797       12.818   306.1
2.9870        -1695.057    -1707.636       12.579   300.4
2.9880        -1695.086    -1707.535       12.449   297.2
2.9890        -1695.084    -1707.631       12.547   299.6
2.9900        -1695.021    -1707.700       12.679   302.8
2.9910        -1695.044    -1707.481       12.437   297.0
2.9920        -1695.050    -1707.247       12.197   291.2
2.9930        -1695.040    -1707.349       12.309   293.9
2.9940        -1694.936    -1707.541       12.605   301.0
2.9950        -1694.887    -1707.379       12.492   298.3
2.9960        -1694.830    -1706.991       12.161   290.4
2.9970        -1694.826    -1706.903       12.077   288.4
2.9980        -1694.898    -1707.030       12.131   289.7
2.9990        -1694.920    -1707.157       12.237   292.2
3.0000        -1694.991    -1707.076       12.085   288.6
3.0010        -1694.991    -1707.003       12.013   286.8
3.0020        -1694.963    -1707.337       12.374   295.5
3.0030        -1694.922    -1707.861       12.938   308.9
3.0040        -1695.003    -1708.039       13.036   311.3
3.0050        -1694.918    -1707.634       12.717   303.6
3.0060        -1694.858    -1707.235       12.377   295.5
3.0070        -1694.809    -1707.314       12.505   298.6
3.0080        -1694.890    -1707.467       12.578   300.3
3.0090        -1694.886    -1707.301       12.415   296.5
3.0100        -1694.867    -1706.935       12.068   288.2
3.0110        -1694.808    -1706.916       12.108   289.1
3.0120        -1694.953    -1707.450       12.498   298.4
3.0130        -1694.999    -1707.780       12.781   305.2
3.0140        -1695.035    -1707.552       12.517   298.9
3.0150        -1695.004    -1707.135       12.131   289.7
3.0160        -1694.979    -1707.131       12.152   290.2
3.0170        -1695.033    -1707.353       12.320   294.2
3.0180        -1694.995    -1707.299       12.304   293.8
3.0190        -1694.916    -1707.058       12.142   289.9
3.0200        -1694.913    -1707.000       12.086   288.6
3.0210        -1694.878    -1707.335       12.457   297.4
3.0220        -1694.908    -1707.684       12.776   305.1
3.0230        -1694.833    -1707.706       12.873   307.4
3.0240        -1694.806    -1707.468       12.662   302.3
3.0250        -1694.816    -1707.205       12.390   295.8
3.0260        -1694.885    -1707.262       12.377   295.5
3.0270        -1694.907    -1707.282       12.375   295.5
3.0280        -1694.894    -1706.957       12.063   288.0
3.0290        -1694.853    -1706.585       11.731   280.1
3.0300        -1694.908    -1706.568       11.660   278.4
3.0310        -1694.966    -1706.843       11.877   283.6
3.0320        -1694.939    -1706.949       12.010   286.8
3.0330        -1694.930    -1706.813       11.884   283.8
3.0340        -1694.964    -1706.566       11.602   277.0
3.0350        -1694.909    -1706.547       11.639   277.9
3.0360        -1694.930    -1706.600       11.669   278.6
3.0370        -1694.921    -1706.428       11.507   274.8
3.0380        -1694.973    -1706.327       11.353   271.1
3.0390        -1694.917    -1706.459       11.542   275.6
3.0400        -1694.979    -1706.845       11.867   283.3
3.0410        -1694.989    -1707.125       12.135   289.8
3.0420        -1695.026    -1707.087       12.061   288.0
3.0430        -1694.946    -1707.027       12.081   288.5
3.0440        -1694.915    -1707.251       12.336   294.6
3.0450        -1694.948    -1707.717       12.769   304.9
3.0460        -1694.899    -1707.714       12.815   306.0
3.0470        -1694.886    -1707.387       12.501   298.5
3.0480        -1694.891    -1707.383       12.492   298.3
3.0490        -1694.953    -1707.880       12.927   308.7
3.0500        -1695.022    -1708.362       13.340   318.5
3.0510        -1694.916    -1708.115       13.199   315.2
3.0520        -1694.854    -1707.452       12.598   300.8
3.0530        -1694.887    -1707.318       12.431   296.8
3.0540        -1694.973    -1707.861       12.888   307.7
3.0550        -1695.055    -1708.028       12.974   309.8
3.0560        -1695.023    -1707.324       12.300   293.7
3.0570        -1694.930    -1706.649       11.719   279.8
3.0580        -1694.931    -1706.937       12.006   286.7
3.0590        -1695.016    -1707.709       12.693   303.1
3.0600        -1695.139    -1707.829       12.690   303.0
3.0610        -1695.052    -1707.099       12.046   287.6
3.0620        -1695.049    -1706.539       11.490   274.4
3.0630        -1695.308    -1707.191       11.883   283.7
3.0640        -1695.461    -1708.053       12.592   300.7
3.0650        -1695.435    -1707.777       12.343   294.7
3.0660        -1695.288    -1707.063       11.775   281.2
3.0670        -1695.288    -1707.098       11.810   282.0
3.0680        -1695.305    -1707.677       12.371   295.4
3.0690        -1695.375    -1708.032       12.657   302.2
3.0700        -1695.362    -1707.839       12.477   297.9
3.0710        -1695.377    -1707.324       11.947   285.3
3.0720        -1695.334    -1707.281       11.947   285.3
3.0730        -1695.440    -1707.878       12.438   297.0
3.0740        -1695.420    -1707.958       12.538   299.4
3.0750        -1695.402    -1707.424       12.021   287.0
3.0760        -1695.347    -1707.186       11.839   282.7
3.0770        -1695.461    -1707.474       12.013   286.8
3.0780        -1695.490    -1707.785       12.295   293.6
3.0790        -1695.505    -1707.629       12.124   289.5
3.0800        -1695.431    -1707.220       11.789   281.5
3.0810        -1695.379    -1707.198       11.819   282.2
3.0820        -1695.345    -1707.577       12.232   292.1
3.0830        -1695.390    -1707.596       12.205   291.4
3.0840        -1695.294    -1707.095       11.801   281.8
3.0850        -1695.299    -1706.900       11.601   277.0
3.0860        -1695.423    -1707.261       11.838   282.7
3.0870        -1695.372    -1707.626       12.254   292.6
3.0880        -1695.270    -1707.400       12.130   289.6
3.0890        -1695.163    -1706.974       11.811   282.0
3.0900        -1695.155    -1707.055       11.900   284.1
3.0910        -1695.198    -1707.490       12.291   293.5
3.0920        -1695.232    -1707.705       12.474   297.8
3.0930        -1695.166    -1707.439       12.273   293.1
3.0940        -1695.108    -1707.051       11.943   285.2
3.0950        -1695.122    -1707.224       12.103   289.0
3.0960        -1695.231    -1707.641       12.410   296.3
3.0970        -1695.179    -1707.645       12.465   297.6
3.0980        -1695.151    -1707.313       12.161   290.4
3.0990        -1695.052    -1707.124       12.072   288.2
3.1000        -1695.070    -1707.281       12.210   291.6
3.1010        -1695.060    -1707.404       12.344   294.8
3.1020        -1695.050    -1707.234       12.184   290.9
3.1030        -1695.033    -1706.984       11.951   285.4
3.1040        -1695.022    -1707.007       11.985   286.2
3.1050        -1695.049    -1707.203       12.154   290.2
3.1060        -1694.945    -1707.165       12.221   291.8
3.1070        -1694.856    -1707.084       12.229   292.0
3.1080        -1694.921    -1707.176       12.255   292.6
3.1090        -1694.922    -1707.324       12.402   296.1
3.1100        -1694.886    -1707.436       12.550   299.7
3.1110        -1694.898    -1707.431       12.533   299.3
3.1120        -1695.014    -1707.485       12.472   297.8
3.1130        -1694.996    -1707.721       12.726   303.9
3.1140        -1695.015    -1707.978       12.963   309.5
3.1150        -1694.998    -1708.059       13.061   311.9
3.1160        -1694.990    -1707.959       12.969   309.7
3.1170        -1694.974    -1707.847       12.873   307.4
3.1180        -1695.032    -1707.791       12.760   304.7
3.1190        -1695.076    -1707.799       12.723   303.8
3.1200        -1695.058    -1707.615       12.557   299.8
3.1210        -1694.928    -1707.421       12.493   298.3
3.1220        -1694.857    -1707.301       12.444   297.1
3.1230        -1694.869    -1707.318       12.449   297.3
3.1240        -1694.997    -1707.689       12.692   303.1
3.1250        -1695.088    -1707.849       12.761   304.7
3.1260        -1695.122    -1707.543       12.421   296.6
3.1270        -1695.208    -1707.319       12.111   289.2
3.1280        -1695.281    -1707.633       12.352   294.9
3.1290        -1695.360    -1707.821       12.461   297.5
3.1300        -1695.390    -1707.610       12.220   291.8
3.1310        -1695.439    -1707.395       11.956   285.5
3.1320        -1695.427    -1707.288       11.861   283.2
3.1330        -1695.407    -1707.607       12.201   291.3
3.1340        -1695.455    -1708.215       12.760   304.7
3.1350        -1695.468    -1708.237       12.769   304.9
3.1360        -1695.338    -1707.698       12.359   295.1
3.1370        -1695.267    -1707.553       12.286   293.4
3.1380        -1695.245    -1707.843       12.598   300.8
3.1390        -1695.246    -1707.934       12.688   303.0
3.1400        -1695.181    -1707.723       12.542   299.5
3.1410        -1695.168    -1707.304       12.137   289.8
3.1420        -1695.056    -1707.146       12.089   288.7
3.1430        -1695.059    -1707.572       12.513   298.8
3.1440        -1695.113    -1707.975       12.861   307.1
3.1450        -1695.077    -1707.804       12.726   303.9
3.1460        -1695.019    -1707.638       12.619   301.3
3.1470        -1695.111    -1708.047       12.936   308.9
3.1480        -1695.112    -1708.335       13.223   315.7
3.1490        -1695.098    -1708.091       12.994   310.3
3.1500        -1695.158    -1707.674       12.516   298.9
3.1510        -1695.213    -1707.438       12.225   291.9
3.1520        -1695.162    -1707.383       12.221   291.8
3.1530        -1695.148    -1707.385       12.237   292.2
3.1540        -1695.125    -1707.227       12.102   289.0
3.1550        -1695.139    -1706.959       11.820   282.2
3.1560        -1695.157    -1707.058       11.901   284.2
3.1570        -1695.145    -1707.389       12.245   292.4
3.1580        -1695.090    -1707.349       12.259   292.7
3.1590        -1695.008    -1707.082       12.074   288.3
3.1600        -1695.108    -1707.020       11.912   284.4
3.1610        -1695.119    -1707.117       11.998   286.5
3.1620        -1695.036    -1707.102       12.066   288.1
3.1630        -1694.997    -1707.007       12.010   286.8
3.1640        -1694.965    -1707.018       12.052   287.8
3.1650        -1694.981    -1707.246       12.265   292.8
3.1660        -1695.032    -1707.512       12.479   298.0
3.1670        -1695.060    -1707.569       12.510   298.7
3.1680        -1695.019    -1707.595       12.575   300.3
3.1690        -1694.968    -1707.577       12.609   301.1
3.1700        -1694.977    -1707.482       12.505   298.6
3.1710        -1694.988    -1707.455       12.467   297.7
3.1720        -1694.953    -1707.359       12.406   296.2
3.1730        -1694.906    -1707.159       12.253   292.6
3.1740        -1694.822    -1707.081       12.259   292.7
3.1750        -1694.843    -1707.305       12.462   297.6
3.1760        -1694.876    -1707.289       12.413   296.4
3.1770        -1695.033    -1707.002       11.969   285.8
3.1780        -1695.098    -1706.870       11.772   281.1
3.1790        -1695.073    -1706.973       11.900   284.2
3.1800        -1695.096    -1707.244       12.149   290.1
3.1810        -1695.107    -1707.203       12.096   288.8
3.1820        -1695.076    -1706.907       11.831   282.5
3.1830        -1695.036    -1706.806       11.770   281.0
3.1840        -1695.095    -1707.089       11.994   286.4
3.1850        -1695.204    -1707.455       12.251   292.5
3.1860        -1695.214    -1707.355       12.141   289.9
3.1870        -1695.235    -1707.033       11.798   281.7
3.1880        -1695.317    -1707.026       11.710   279.6
3.1890        -1695.342    -1707.361       12.018   287.0
3.1900        -1695.353    -1707.506       12.152   290.2
3.1910        -1695.295    -1707.261       11.965   285.7
3.1920        -1695.200    -1707.044       11.844   282.8
3.1930        -1695.256    -1707.325       12.069   288.2
3.1940        -1695.306    -1707.767       12.460   297.5
3.1950        -1695.310    -1707.576       12.266   292.9
3.1960        -1695.265    -1707.000       11.734   280.2
3.1970        -1695.233    -1706.802       11.569   276.2
3.1980        -1695.251    -1707.162       11.911   284.4
3.1990        -1695.356    -1707.411       12.055   287.8
3.2000        -1695.275    -1707.188       11.913   284.5
3.2010        -1695.228    -1706.935       11.707   279.5
3.2020        -1695.387    -1707.075       11.687   279.1
3.2030        -1695.440    -1707.574       12.133   289.7
3.2040        -1695.442    -1707.741       12.299   293.7
3.2050        -1695.418    -1707.334       11.916   284.5
3.2060        -1695.427    -1707.005       11.578   276.4
3.2070        -1695.585    -1707.267       11.682   278.9
3.2080        -1695.600    -1707.664       12.064   288.1
3.2090        -1695.604    -1707.481       11.878   283.6
3.2100        -1695.485    -1707.009       11.524   275.2
3.2110        -1695.491    -1706.965       11.474   274.0
3.2120        -1695.464    -1707.300       11.836   282.6
3.2130        -1695.480    -1707.487       12.007   286.7
3.2140        -1695.443    -1707.290       11.847   282.9
3.2150        -1695.405    -1706.817       11.412   272.5
3.2160        -1695.528    -1706.764       11.236   268.3
3.2170        -1695.648    -1707.253       11.605   277.1
3.2180        -1695.632    -1707.403       11.771   281.1
3.2190        -1695.623    -1706.992       11.370   271.5
3.2200        -1695.599    -1706.879       11.280   269.3
3.2210        -1695.699    -1707.168       11.469   273.9
3.2220        -1695.698    -1707.394       11.696   279.3
3.2230        -1695.771    -1707.473       11.703   279.4
3.2240        -1695.778    -1707.279       11.501   274.6
3.2250        -1695.752    -1707.119       11.368   271.4
3.2260        -1695.785    -1707.422       11.637   277.9
3.2270        -1695.794    -1707.758       11.963   285.7
3.2280        -1695.771    -1707.565       11.794   281.6
3.2290        -1695.736    -1707.269       11.533   275.4
3.2300        -1695.738    -1707.296       11.558   276.0
3.2310        -1695.839    -1707.542       11.703   279.4
3.2320        -1695.869    -1707.714       11.845   282.8
3.2330        -1695.855    -1707.528       11.672   278.7
3.2340        -1695.819    -1707.269       11.450   273.4
3.2350        -1695.785    -1707.382       11.596   276.9
3.2360        -1695.862    -1707.697       11.834   282.6
3.2370        -1695.797    -1707.732       11.935   285.0
3.2380        -1695.753    -1707.469       11.716   279.8
3.2390        -1695.732    -1707.208       11.477   274.0
3.2400        -1695.647    -1707.289       11.642   278.0
3.2410        -1695.667    -1707.514       11.848   282.9
3.2420        -1695.630    -1707.356       11.726   280.0
3.2430        -1695.635    -1707.152       11.518   275.0
3.2440        -1695.751    -1707.444       11.693   279.2
3.2450        -1695.854    -1707.619       11.765   280.9
3.2460        -1695.855    -1707.492       11.637   277.9
3.2470        -1695.859    -1707.601       11.742   280.4
3.2480        -1695.799    -1707.766       11.967   285.7
3.2490        -1695.837    -1707.875       12.038   287.4
3.2500        -1695.803    -1707.838       12.035   287.4
3.2510        -1695.719    -1707.505       11.786   281.4
3.2520        -1695.647    -1707.243       11.596   276.9
3.2530        -1695.697    -1707.531       11.834   282.6
3.2540        -1695.787    -1707.871       12.084   288.5
3.2550        -1695.776    -1707.678       11.903   284.2
3.2560        -1695.857    -1707.538       11.681   278.9
3.2570        -1695.872    -1707.669       11.797   281.7
3.2580        -1695.827    -1707.889       12.062   288.0
3.2590        -1695.900    -1708.021       12.120   289.4
3.2600        -1695.873    -1707.797       11.924   284.7
3.2610        -1695.827    -1707.478       11.651   278.2
3.2620        -1695.802    -1707.621       11.819   282.2
3.2630        -1695.904    -1707.892       11.987   286.2
3.2640        -1695.889    -1707.799       11.910   284.4
3.2650        -1695.921    -1707.665       11.744   280.4
3.2660        -1696.003    -1707.825       11.822   282.3
3.2670        -1696.098    -1707.890       11.792   281.6
3.2680        -1696.081    -1707.791       11.709   279.6
3.2690        -1696.141    -1707.828       11.687   279.1
3.2700        -1696.169    -1707.861       11.692   279.2
3.2710        -1696.162    -1707.809       11.647   278.1
3.2720        -1696.145    -1707.621       11.476   274.0
3.2730        -1696.072    -1707.465       11.394   272.1
3.2740        -1696.145    -1707.658       11.513   274.9
3.2750        -1696.161    -1708.035       11.874   283.5
3.2760        -1696.183    -1708.198       12.015   286.9
3.2770        -1696.142    -1708.057       11.916   284.5
3.2780        -1696.166    -1708.011       11.844   282.8
3.2790        -1696.218    -1708.363       12.144   290.0
3.2800        -1696.271    -1708.687       12.416   296.5
3.2810        -1696.132    -1708.332       12.200   291.3
3.2820        -1696.011    -1707.800       11.789   281.5
3.2830        -1695.983    -1707.988       12.005   286.7
3.2840        -1696.063    -1708.530       12.467   297.7
3.2850        -1696.120    -1708.613       12.493   298.3
3.2860        -1696.024    -1708.250       12.226   291.9
3.2870        -1696.031    -1708.074       12.043   287.6
3.2880        -1696.122    -1708.336       12.215   291.7
3.2890        -1696.149    -1708.687       12.539   299.4
3.2900        -1696.157    -1708.541       12.384   295.7
3.2910        -1696.208    -1707.980       11.772   281.1
3.2920        -1696.189    -1707.699       11.510   274.8
3.2930        -1696.150    -1708.066       11.916   284.5
3.2940        -1696.187    -1708.445       12.259   292.7
3.2950        -1696.115    -1708.214       12.098   288.9
