Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.6800        -1677.619    -1689.665       12.046   287.6
2.6810        -1677.705    -1689.813       12.108   289.1
2.6820        -1677.750    -1690.728       12.978   309.9
2.6830        -1677.798    -1690.537       12.739   304.2
2.6840        -1677.730    -1689.503       11.774   281.1
2.6850        -1677.718    -1688.989       11.270   269.1
2.6860        -1677.713    -1689.458       11.746   280.5
2.6870        -1677.720    -1690.302       12.582   300.4
2.6880        -1677.776    -1690.483       12.708   303.4
2.6890        -1677.759    -1690.040       12.281   293.2
2.6900        -1677.724    -1690.114       12.389   295.8
2.6910        -1677.802    -1690.988       13.185   314.8
2.6920        -1677.826    -1691.198       13.372   319.3
2.6930        -1677.719    -1690.605       12.886   307.7
2.6940        -1677.803    -1690.095       12.291   293.5
2.6950        -1677.782    -1690.114       12.331   294.4
2.6960        -1677.797    -1690.501       12.704   303.3
2.6970        -1677.757    -1690.542       12.786   305.3
2.6980        -1677.621    -1690.244       12.624   301.4
2.6990        -1677.639    -1690.370       12.732   304.0
2.7000        -1677.692    -1690.873       13.181   314.7
2.7010        -1677.636    -1691.097       13.461   321.4
2.7020        -1677.696    -1690.906       13.210   315.4
2.7030        -1677.673    -1690.451       12.778   305.1
2.7040        -1677.673    -1690.158       12.485   298.1
2.7050        -1677.711    -1690.173       12.461   297.5
2.7060        -1677.870    -1690.153       12.283   293.3
2.7070        -1677.865    -1689.996       12.131   289.7
2.7080        -1677.845    -1690.100       12.256   292.6
2.7090        -1677.878    -1690.420       12.542   299.5
2.7100        -1677.867    -1690.464       12.597   300.8
2.7110        -1677.844    -1690.355       12.511   298.7
2.7120        -1677.822    -1690.201       12.378   295.6
2.7130        -1677.814    -1690.249       12.435   296.9
2.7140        -1677.891    -1690.434       12.543   299.5
2.7150        -1677.816    -1690.362       12.547   299.6
2.7160        -1677.755    -1690.109       12.354   295.0
2.7170        -1677.780    -1690.098       12.317   294.1
2.7180        -1677.850    -1690.452       12.602   300.9
2.7190        -1677.812    -1690.661       12.849   306.8
2.7200        -1677.812    -1690.529       12.717   303.7
2.7210        -1677.844    -1690.366       12.522   299.0
2.7220        -1677.879    -1690.541       12.662   302.3
2.7230        -1677.998    -1690.857       12.859   307.0
2.7240        -1678.022    -1690.684       12.662   302.3
2.7250        -1678.005    -1690.252       12.247   292.4
2.7260        -1677.966    -1690.246       12.280   293.2
2.7270        -1677.956    -1690.640       12.683   302.8
2.7280        -1677.983    -1690.863       12.881   307.6
2.7290        -1677.950    -1690.550       12.600   300.9
2.7300        -1677.901    -1690.221       12.321   294.2
2.7310        -1677.925    -1690.577       12.652   302.1
2.7320        -1678.006    -1691.138       13.131   313.5
2.7330        -1677.919    -1691.135       13.215   315.5
2.7340        -1677.846    -1690.594       12.748   304.4
2.7350        -1677.902    -1690.205       12.303   293.8
2.7360        -1677.956    -1690.567       12.611   301.1
2.7370        -1678.045    -1691.241       13.197   315.1
2.7380        -1678.011    -1691.058       13.046   311.5
2.7390        -1677.895    -1690.170       12.275   293.1
2.7400        -1677.855    -1690.131       12.276   293.1
2.7410        -1678.061    -1690.983       12.922   308.5
2.7420        -1678.118    -1691.387       13.269   316.8
2.7430        -1678.049    -1690.870       12.821   306.1
2.7440        -1677.937    -1690.177       12.241   292.3
2.7450        -1677.919    -1690.120       12.201   291.3
2.7460        -1678.096    -1690.740       12.645   301.9
2.7470        -1678.029    -1691.007       12.978   309.9
2.7480        -1677.905    -1690.383       12.478   297.9
2.7490        -1677.898    -1689.687       11.789   281.5
2.7500        -1677.922    -1689.964       12.042   287.5
2.7510        -1678.062    -1690.835       12.773   305.0
2.7520        -1678.052    -1691.082       13.030   311.1
2.7530        -1678.006    -1690.582       12.576   300.3
2.7540        -1677.936    -1690.158       12.222   291.8
2.7550        -1677.897    -1690.286       12.389   295.8
2.7560        -1677.870    -1690.578       12.708   303.4
2.7570        -1677.897    -1690.485       12.587   300.6
2.7580        -1677.865    -1690.242       12.377   295.5
2.7590        -1677.813    -1690.198       12.385   295.7
2.7600        -1677.800    -1690.371       12.571   300.2
2.7610        -1677.788    -1690.573       12.786   305.3
2.7620        -1677.799    -1690.800       13.000   310.4
2.7630        -1677.855    -1691.046       13.190   315.0
2.7640        -1677.823    -1690.956       13.132   313.6
2.7650        -1677.817    -1690.564       12.747   304.4
2.7660        -1677.794    -1690.290       12.496   298.4
2.7670        -1677.821    -1690.296       12.475   297.9
2.7680        -1677.830    -1690.506       12.676   302.7
2.7690        -1677.894    -1690.554       12.659   302.3
2.7700        -1677.832    -1690.382       12.551   299.7
2.7710        -1677.889    -1690.382       12.493   298.3
2.7720        -1677.910    -1690.689       12.779   305.1
2.7730        -1677.937    -1690.864       12.927   308.7
2.7740        -1677.941    -1690.672       12.731   304.0
2.7750        -1677.870    -1690.423       12.553   299.7
2.7760        -1677.906    -1690.378       12.472   297.8
2.7770        -1677.884    -1690.392       12.508   298.7
2.7780        -1677.928    -1690.351       12.423   296.6
2.7790        -1677.836    -1690.250       12.414   296.4
2.7800        -1677.827    -1690.287       12.459   297.5
2.7810        -1677.804    -1690.566       12.763   304.7
2.7820        -1677.845    -1690.769       12.924   308.6
2.7830        -1677.834    -1690.747       12.913   308.3
2.7840        -1677.818    -1690.621       12.803   305.7
2.7850        -1677.717    -1690.643       12.926   308.6
2.7860        -1677.700    -1690.779       13.079   312.3
2.7870        -1677.719    -1690.675       12.956   309.4
2.7880        -1677.664    -1690.279       12.615   301.2
2.7890        -1677.653    -1690.006       12.353   295.0
2.7900        -1677.689    -1690.119       12.430   296.8
2.7910        -1677.728    -1690.288       12.560   299.9
2.7920        -1677.731    -1690.189       12.458   297.5
2.7930        -1677.733    -1690.096       12.363   295.2
2.7940        -1677.850    -1690.320       12.470   297.8
2.7950        -1677.895    -1690.641       12.746   304.3
2.7960        -1677.891    -1690.598       12.707   303.4
2.7970        -1677.883    -1690.212       12.329   294.4
2.7980        -1677.928    -1690.099       12.170   290.6
2.7990        -1677.992    -1690.491       12.499   298.4
2.8000        -1678.000    -1690.865       12.864   307.2
2.8010        -1678.036    -1690.859       12.823   306.2
2.8020        -1677.959    -1690.724       12.765   304.8
2.8030        -1677.980    -1690.928       12.947   309.2
2.8040        -1678.055    -1691.355       13.301   317.6
2.8050        -1678.088    -1691.527       13.440   320.9
2.8060        -1678.026    -1691.222       13.196   315.1
2.8070        -1678.032    -1690.888       12.856   307.0
2.8080        -1678.029    -1690.746       12.717   303.7
2.8090        -1677.999    -1690.598       12.599   300.8
2.8100        -1677.990    -1690.365       12.376   295.5
2.8110        -1677.921    -1690.076       12.155   290.2
2.8120        -1677.934    -1690.084       12.150   290.1
2.8130        -1677.926    -1690.342       12.417   296.5
2.8140        -1677.954    -1690.229       12.275   293.1
2.8150        -1677.988    -1689.808       11.820   282.2
2.8160        -1678.027    -1689.761       11.734   280.2
2.8170        -1678.138    -1690.033       11.895   284.0
2.8180        -1678.086    -1689.995       11.908   284.3
2.8190        -1678.012    -1689.559       11.547   275.7
2.8200        -1677.996    -1689.248       11.252   268.7
2.8210        -1678.039    -1689.456       11.417   272.6
2.8220        -1678.164    -1689.939       11.775   281.2
2.8230        -1678.201    -1690.052       11.851   283.0
2.8240        -1678.064    -1689.714       11.650   278.2
2.8250        -1678.046    -1689.598       11.552   275.8
2.8260        -1678.080    -1689.945       11.866   283.3
2.8270        -1678.124    -1690.232       12.108   289.1
2.8280        -1678.173    -1690.028       11.856   283.1
2.8290        -1678.110    -1689.648       11.538   275.5
2.8300        -1678.134    -1689.797       11.663   278.5
2.8310        -1678.142    -1690.280       12.138   289.8
2.8320        -1678.126    -1690.482       12.356   295.0
2.8330        -1678.115    -1690.221       12.106   289.1
2.8340        -1678.150    -1689.850       11.700   279.4
2.8350        -1678.195    -1689.841       11.646   278.1
2.8360        -1678.173    -1690.183       12.010   286.8
2.8370        -1678.112    -1690.293       12.182   290.9
2.8380        -1678.138    -1689.989       11.850   283.0
2.8390        -1678.123    -1689.732       11.609   277.2
2.8400        -1678.123    -1689.810       11.687   279.1
2.8410        -1678.107    -1689.958       11.852   283.0
2.8420        -1678.083    -1689.838       11.754   280.7
2.8430        -1678.052    -1689.549       11.497   274.5
2.8440        -1678.014    -1689.353       11.339   270.7
2.8450        -1678.022    -1689.385       11.364   271.3
2.8460        -1678.083    -1689.607       11.525   275.2
2.8470        -1678.159    -1689.667       11.509   274.8
2.8480        -1678.069    -1689.488       11.419   272.7
2.8490        -1678.146    -1689.550       11.403   272.3
2.8500        -1678.202    -1689.811       11.610   277.2
2.8510        -1678.194    -1689.863       11.669   278.6
2.8520        -1678.170    -1689.770       11.600   277.0
2.8530        -1678.187    -1689.795       11.608   277.2
2.8540        -1678.145    -1689.919       11.775   281.2
2.8550        -1678.077    -1690.057       11.980   286.0
2.8560        -1678.068    -1689.984       11.915   284.5
2.8570        -1677.952    -1689.740       11.787   281.4
2.8580        -1677.936    -1689.813       11.877   283.6
2.8590        -1678.028    -1690.034       12.007   286.7
2.8600        -1678.125    -1689.833       11.708   279.6
2.8610        -1678.085    -1689.444       11.358   271.2
2.8620        -1678.131    -1689.342       11.211   267.7
2.8630        -1678.121    -1689.535       11.414   272.5
2.8640        -1678.072    -1689.727       11.654   278.3
2.8650        -1678.152    -1689.684       11.532   275.3
2.8660        -1678.074    -1689.406       11.332   270.6
2.8670        -1678.043    -1689.469       11.426   272.8
2.8680        -1678.045    -1690.091       12.047   287.7
2.8690        -1678.078    -1690.458       12.380   295.6
2.8700        -1678.095    -1690.340       12.245   292.4
2.8710        -1678.108    -1690.227       12.120   289.4
2.8720        -1678.133    -1690.408       12.275   293.1
2.8730        -1678.053    -1690.706       12.653   302.1
2.8740        -1678.013    -1690.837       12.824   306.2
2.8750        -1678.082    -1690.754       12.671   302.6
2.8760        -1678.074    -1690.643       12.568   300.1
2.8770        -1678.056    -1690.869       12.813   306.0
2.8780        -1677.988    -1691.157       13.168   314.4
2.8790        -1678.018    -1691.032       13.014   310.7
2.8800        -1677.931    -1690.683       12.753   304.5
2.8810        -1677.993    -1690.603       12.609   301.1
2.8820        -1678.040    -1690.796       12.755   304.6
2.8830        -1678.142    -1690.860       12.718   303.7
2.8840        -1678.088    -1690.568       12.480   298.0
2.8850        -1678.010    -1690.333       12.323   294.3
2.8860        -1678.049    -1690.533       12.483   298.1
2.8870        -1678.073    -1690.707       12.634   301.7
2.8880        -1678.083    -1690.536       12.454   297.4
2.8890        -1678.026    -1690.389       12.363   295.2
2.8900        -1678.060    -1690.330       12.271   293.0
2.8910        -1677.942    -1690.231       12.289   293.4
2.8920        -1677.966    -1690.297       12.331   294.4
2.8930        -1677.937    -1690.437       12.499   298.5
2.8940        -1678.029    -1690.427       12.398   296.0
2.8950        -1678.151    -1690.463       12.313   294.0
2.8960        -1678.227    -1690.663       12.436   296.9
2.8970        -1678.195    -1690.754       12.559   299.9
2.8980        -1678.247    -1690.806       12.559   299.9
2.8990        -1678.296    -1691.032       12.736   304.1
2.9000        -1678.335    -1691.258       12.923   308.6
2.9010        -1678.256    -1691.349       13.093   312.6
2.9020        -1678.312    -1691.325       13.013   310.7
2.9030        -1678.286    -1691.076       12.789   305.4
2.9040        -1678.262    -1691.152       12.890   307.8
2.9050        -1678.358    -1691.719       13.361   319.0
2.9060        -1678.402    -1692.145       13.744   328.2
2.9070        -1678.326    -1692.334       14.008   334.5
2.9080        -1678.246    -1692.333       14.087   336.4
2.9090        -1678.297    -1692.190       13.893   331.7
2.9100        -1678.410    -1691.971       13.561   323.8
2.9110        -1678.332    -1691.611       13.279   317.1
2.9120        -1678.376    -1691.339       12.962   309.5
2.9130        -1678.343    -1691.296       12.953   309.3
2.9140        -1678.367    -1691.282       12.916   308.4
2.9150        -1678.402    -1691.450       13.048   311.6
2.9160        -1678.483    -1691.861       13.378   319.4
2.9170        -1678.400    -1692.339       13.939   332.8
2.9180        -1678.463    -1692.634       14.171   338.4
2.9190        -1678.445    -1692.692       14.247   340.2
2.9200        -1678.402    -1692.459       14.057   335.7
2.9210        -1678.355    -1692.068       13.713   327.4
2.9220        -1678.422    -1691.931       13.509   322.6
2.9230        -1678.400    -1691.783       13.383   319.6
2.9240        -1678.400    -1691.578       13.179   314.7
2.9250        -1678.359    -1691.656       13.297   317.5
2.9260        -1678.345    -1691.784       13.440   320.9
2.9270        -1678.356    -1691.810       13.455   321.3
2.9280        -1678.397    -1692.072       13.674   326.5
2.9290        -1678.451    -1692.431       13.980   333.8
2.9300        -1678.412    -1692.284       13.872   331.2
2.9310        -1678.403    -1691.837       13.434   320.8
2.9320        -1678.405    -1691.509       13.104   312.9
2.9330        -1678.362    -1691.299       12.937   308.9
2.9340        -1678.279    -1691.167       12.889   307.8
2.9350        -1678.154    -1691.202       13.048   311.6
2.9360        -1678.131    -1691.400       13.269   316.8
2.9370        -1678.153    -1691.894       13.741   328.1
2.9380        -1678.196    -1692.318       14.122   337.2
2.9390        -1678.131    -1692.158       14.027   334.9
2.9400        -1678.116    -1691.972       13.856   330.9
2.9410        -1678.138    -1691.977       13.838   330.4
2.9420        -1678.134    -1692.012       13.878   331.4
2.9430        -1678.105    -1691.975       13.870   331.2
2.9440        -1678.060    -1691.599       13.539   323.3
2.9450        -1678.119    -1691.291       13.172   314.5
2.9460        -1678.188    -1691.583       13.395   319.8
2.9470        -1678.247    -1692.280       14.033   335.1
2.9480        -1678.133    -1692.764       14.631   349.3
2.9490        -1678.190    -1692.835       14.644   349.7
2.9500        -1678.199    -1692.594       14.396   343.7
2.9510        -1678.177    -1692.432       14.255   340.4
2.9520        -1678.270    -1692.647       14.377   343.3
2.9530        -1678.310    -1692.642       14.332   342.2
2.9540        -1678.315    -1692.138       13.823   330.1
2.9550        -1678.357    -1691.972       13.614   325.1
2.9560        -1678.390    -1692.085       13.695   327.0
2.9570        -1678.403    -1691.998       13.595   324.6
2.9580        -1678.324    -1691.968       13.645   325.8
2.9590        -1678.389    -1692.157       13.769   328.8
2.9600        -1678.392    -1692.511       14.119   337.1
2.9610        -1678.474    -1692.902       14.428   344.5
2.9620        -1678.482    -1692.871       14.389   343.6
2.9630        -1678.308    -1692.449       14.142   337.7
2.9640        -1678.234    -1692.239       14.004   334.4
2.9650        -1678.371    -1692.343       13.972   333.6
2.9660        -1678.344    -1692.326       13.982   333.8
2.9670        -1678.334    -1692.210       13.876   331.3
2.9680        -1678.342    -1692.375       14.033   335.1
2.9690        -1678.413    -1692.863       14.450   345.0
2.9700        -1678.416    -1693.168       14.752   352.2
2.9710        -1678.295    -1693.072       14.778   352.9
2.9720        -1678.281    -1692.762       14.481   345.8
2.9730        -1678.254    -1692.575       14.321   342.0
2.9740        -1678.242    -1692.485       14.243   340.1
2.9750        -1678.213    -1692.125       13.912   332.2
2.9760        -1678.248    -1691.649       13.400   320.0
2.9770        -1678.287    -1691.597       13.310   317.8
2.9780        -1678.408    -1692.094       13.686   326.8
2.9790        -1678.364    -1692.574       14.210   339.3
2.9800        -1678.281    -1692.736       14.456   345.2
2.9810        -1678.307    -1692.829       14.523   346.8
2.9820        -1678.423    -1693.124       14.701   351.0
2.9830        -1678.454    -1693.302       14.848   354.5
2.9840        -1678.432    -1692.893       14.461   345.3
2.9850        -1678.445    -1692.119       13.674   326.5
2.9860        -1678.463    -1691.615       13.152   314.0
2.9870        -1678.541    -1691.765       13.224   315.7
2.9880        -1678.598    -1692.113       13.514   322.7
2.9890        -1678.569    -1692.181       13.612   325.0
2.9900        -1678.537    -1692.052       13.516   322.7
2.9910        -1678.486    -1691.948       13.462   321.4
2.9920        -1678.472    -1691.976       13.504   322.4
2.9930        -1678.509    -1691.875       13.366   319.1
2.9940        -1678.472    -1691.413       12.941   309.0
2.9950        -1678.364    -1691.001       12.637   301.7
2.9960        -1678.423    -1691.052       12.629   301.6
2.9970        -1678.339    -1691.326       12.987   310.1
2.9980        -1678.295    -1691.399       13.104   312.9
2.9990        -1678.249    -1691.503       13.254   316.5
3.0000        -1678.232    -1691.986       13.754   328.4
3.0010        -1678.214    -1692.367       14.153   337.9
3.0020        -1678.197    -1692.450       14.253   340.3
3.0030        -1678.075    -1692.493       14.418   344.3
3.0040        -1678.052    -1692.312       14.260   340.5
3.0050        -1678.104    -1691.989       13.885   331.5
3.0060        -1678.059    -1691.715       13.657   326.1
3.0070        -1678.083    -1691.773       13.690   326.9
3.0080        -1678.114    -1692.102       13.988   334.0
3.0090        -1678.201    -1692.362       14.162   338.1
3.0100        -1678.251    -1692.301       14.050   335.5
3.0110        -1678.163    -1692.069       13.906   332.1
3.0120        -1678.187    -1692.023       13.836   330.4
3.0130        -1678.201    -1691.869       13.669   326.4
3.0140        -1678.155    -1691.723       13.568   324.0
3.0150        -1678.175    -1691.563       13.388   319.7
3.0160        -1678.227    -1691.525       13.299   317.5
3.0170        -1678.137    -1691.541       13.404   320.1
3.0180        -1678.194    -1691.579       13.386   319.6
3.0190        -1678.136    -1691.978       13.842   330.5
3.0200        -1678.039    -1692.411       14.372   343.2
3.0210        -1678.055    -1692.512       14.457   345.2
3.0220        -1678.015    -1692.414       14.399   343.8
3.0230        -1677.947    -1692.225       14.278   340.9
3.0240        -1677.950    -1692.313       14.362   342.9
3.0250        -1678.050    -1692.507       14.457   345.2
3.0260        -1678.110    -1692.393       14.284   341.1
3.0270        -1678.110    -1691.970       13.860   330.9
3.0280        -1678.211    -1691.999       13.788   329.2
3.0290        -1678.370    -1692.721       14.351   342.7
3.0300        -1678.457    -1693.264       14.807   353.6
3.0310        -1678.366    -1693.160       14.793   353.2
3.0320        -1678.220    -1692.432       14.212   339.3
3.0330        -1678.169    -1691.814       13.644   325.8
3.0340        -1678.169    -1692.074       13.904   332.0
3.0350        -1678.197    -1692.205       14.008   334.5
3.0360        -1678.141    -1691.487       13.346   318.7
3.0370        -1678.038    -1690.827       12.789   305.4
3.0380        -1678.090    -1690.978       12.887   307.7
3.0390        -1678.231    -1691.710       13.479   321.8
3.0400        -1678.377    -1692.258       13.880   331.4
3.0410        -1678.394    -1692.057       13.662   326.2
3.0420        -1678.347    -1691.446       13.098   312.8
3.0430        -1678.400    -1691.402       13.002   310.5
3.0440        -1678.428    -1691.880       13.451   321.2
3.0450        -1678.407    -1692.144       13.736   328.0
3.0460        -1678.395    -1691.910       13.514   322.7
3.0470        -1678.429    -1691.802       13.373   319.3
3.0480        -1678.462    -1692.290       13.828   330.2
3.0490        -1678.437    -1693.010       14.573   348.0
3.0500        -1678.454    -1693.160       14.706   351.1
3.0510        -1678.434    -1692.641       14.207   339.2
3.0520        -1678.433    -1692.309       13.876   331.3
3.0530        -1678.431    -1692.437       14.006   334.4
3.0540        -1678.345    -1692.352       14.007   334.5
3.0550        -1678.300    -1691.918       13.618   325.2
3.0560        -1678.226    -1691.760       13.533   323.1
3.0570        -1678.201    -1692.163       13.963   333.4
3.0580        -1678.267    -1692.662       14.395   343.7
3.0590        -1678.221    -1692.772       14.550   347.4
3.0600        -1678.216    -1692.601       14.385   343.5
3.0610        -1678.297    -1692.504       14.207   339.2
3.0620        -1678.263    -1692.603       14.340   342.4
3.0630        -1678.224    -1692.470       14.246   340.2
3.0640        -1678.188    -1692.001       13.813   329.8
3.0650        -1678.144    -1691.584       13.439   320.9
3.0660        -1678.144    -1691.662       13.518   322.8
3.0670        -1678.180    -1692.264       14.083   336.3
3.0680        -1678.200    -1692.749       14.549   347.4
3.0690        -1678.214    -1692.598       14.384   343.5
3.0700        -1678.161    -1692.426       14.264   340.6
3.0710        -1678.254    -1692.649       14.395   343.7
3.0720        -1678.376    -1692.657       14.281   341.0
3.0730        -1678.351    -1692.136       13.786   329.2
3.0740        -1678.268    -1691.505       13.236   316.0
3.0750        -1678.302    -1691.277       12.975   309.8
3.0760        -1678.383    -1691.615       13.233   316.0
3.0770        -1678.409    -1692.246       13.837   330.4
3.0780        -1678.399    -1692.692       14.293   341.3
3.0790        -1678.439    -1692.998       14.559   347.6
3.0800        -1678.493    -1693.362       14.869   355.0
3.0810        -1678.527    -1693.488       14.961   357.2
3.0820        -1678.562    -1693.130       14.569   347.9
3.0830        -1678.634    -1692.559       13.925   332.5
3.0840        -1678.625    -1692.129       13.504   322.5
3.0850        -1678.599    -1691.892       13.293   317.4
3.0860        -1678.562    -1691.982       13.420   320.4
3.0870        -1678.696    -1692.386       13.690   326.9
3.0880        -1678.696    -1692.580       13.884   331.5
3.0890        -1678.694    -1692.467       13.773   328.9
3.0900        -1678.674    -1692.346       13.672   326.4
3.0910        -1678.691    -1692.271       13.581   324.3
3.0920        -1678.694    -1692.252       13.558   323.7
3.0930        -1678.743    -1692.080       13.337   318.5
3.0940        -1678.682    -1691.660       12.978   309.9
3.0950        -1678.630    -1691.361       12.731   304.0
3.0960        -1678.699    -1691.668       12.969   309.7
3.0970        -1678.809    -1692.169       13.360   319.0
3.0980        -1678.840    -1692.237       13.397   319.9
3.0990        -1678.798    -1692.257       13.459   321.4
3.1000        -1678.860    -1692.409       13.549   323.5
3.1010        -1678.915    -1692.552       13.637   325.6
3.1020        -1678.946    -1692.783       13.837   330.4
3.1030        -1678.905    -1692.705       13.801   329.5
3.1040        -1678.826    -1692.235       13.408   320.2
3.1050        -1678.854    -1692.003       13.148   313.9
3.1060        -1678.940    -1692.173       13.233   316.0
3.1070        -1678.937    -1692.092       13.154   314.1
3.1080        -1678.996    -1691.842       12.846   306.7
3.1090        -1679.097    -1692.163       13.066   312.0
3.1100        -1679.179    -1692.638       13.459   321.4
3.1110        -1679.159    -1692.575       13.416   320.3
3.1120        -1679.150    -1692.187       13.037   311.3
3.1130        -1679.114    -1691.995       12.881   307.6
3.1140        -1679.124    -1692.229       13.105   312.9
3.1150        -1679.090    -1692.435       13.345   318.6
3.1160        -1679.134    -1692.276       13.142   313.8
3.1170        -1679.087    -1691.963       12.876   307.4
3.1180        -1679.106    -1692.093       12.988   310.1
3.1190        -1679.162    -1692.804       13.642   325.7
3.1200        -1679.213    -1693.266       14.053   335.5
3.1210        -1679.198    -1693.099       13.901   331.9
3.1220        -1679.190    -1692.902       13.712   327.4
3.1230        -1679.186    -1693.036       13.850   330.7
3.1240        -1679.161    -1693.039       13.878   331.4
3.1250        -1679.083    -1692.656       13.573   324.1
3.1260        -1679.023    -1692.374       13.352   318.8
3.1270        -1679.014    -1692.557       13.543   323.4
3.1280        -1679.072    -1692.777       13.705   327.2
3.1290        -1679.081    -1692.676       13.595   324.6
3.1300        -1679.016    -1692.625       13.609   324.9
3.1310        -1678.905    -1692.649       13.744   328.2
3.1320        -1678.861    -1692.655       13.794   329.4
3.1330        -1678.888    -1692.688       13.800   329.5
3.1340        -1678.914    -1692.548       13.633   325.5
3.1350        -1678.913    -1692.234       13.322   318.1
3.1360        -1678.890    -1692.146       13.256   316.5
3.1370        -1679.001    -1692.366       13.365   319.1
3.1380        -1678.938    -1692.436       13.498   322.3
3.1390        -1678.978    -1692.338       13.360   319.0
3.1400        -1678.935    -1692.391       13.456   321.3
3.1410        -1678.994    -1692.493       13.498   322.3
3.1420        -1678.978    -1692.487       13.509   322.6
3.1430        -1679.047    -1692.414       13.367   319.2
3.1440        -1679.029    -1692.371       13.341   318.6
3.1450        -1679.016    -1692.325       13.310   317.8
3.1460        -1678.935    -1692.265       13.330   318.3
3.1470        -1678.936    -1692.243       13.308   317.8
3.1480        -1678.933    -1692.405       13.473   321.7
3.1490        -1678.896    -1692.845       13.949   333.1
3.1500        -1678.955    -1693.138       14.183   338.7
3.1510        -1678.976    -1693.106       14.130   337.4
3.1520        -1678.963    -1693.015       14.052   335.5
3.1530        -1678.890    -1693.103       14.214   339.4
3.1540        -1678.854    -1693.254       14.400   343.8
3.1550        -1678.780    -1693.062       14.282   341.0
3.1560        -1678.769    -1692.712       13.943   332.9
3.1570        -1678.741    -1692.588       13.848   330.7
3.1580        -1678.694    -1692.647       13.953   333.2
3.1590        -1678.763    -1692.717       13.954   333.2
3.1600        -1678.827    -1692.689       13.862   331.0
3.1610        -1678.790    -1692.646       13.856   330.9
3.1620        -1678.779    -1692.603       13.824   330.1
3.1630        -1678.704    -1692.508       13.804   329.6
3.1640        -1678.749    -1692.407       13.658   326.1
3.1650        -1678.739    -1692.342       13.604   324.8
3.1660        -1678.832    -1692.257       13.426   320.6
3.1670        -1678.769    -1691.984       13.215   315.5
3.1680        -1678.659    -1691.726       13.066   312.0
3.1690        -1678.669    -1691.879       13.210   315.4
3.1700        -1678.757    -1692.251       13.493   322.2
3.1710        -1678.714    -1692.507       13.793   329.3
3.1720        -1678.755    -1692.513       13.758   328.5
3.1730        -1678.780    -1692.473       13.693   327.0
3.1740        -1678.782    -1692.752       13.970   333.6
3.1750        -1678.808    -1693.153       14.345   342.5
3.1760        -1678.861    -1692.987       14.126   337.3
3.1770        -1678.805    -1692.397       13.592   324.5
3.1780        -1678.798    -1692.160       13.363   319.1
3.1790        -1678.857    -1692.432       13.574   324.1
3.1800        -1678.832    -1692.667       13.835   330.3
3.1810        -1678.863    -1692.564       13.701   327.1
3.1820        -1678.867    -1692.470       13.604   324.8
3.1830        -1678.907    -1692.499       13.592   324.5
3.1840        -1679.035    -1692.442       13.407   320.1
3.1850        -1679.074    -1692.308       13.234   316.0
3.1860        -1679.044    -1692.203       13.159   314.2
3.1870        -1678.979    -1692.151       13.172   314.5
3.1880        -1678.893    -1692.193       13.300   317.6
3.1890        -1678.962    -1692.007       13.044   311.5
3.1900        -1678.890    -1691.612       12.722   303.8
3.1910        -1678.912    -1691.448       12.536   299.3
3.1920        -1678.937    -1691.762       12.825   306.2
3.1930        -1679.026    -1692.350       13.323   318.1
3.1940        -1679.062    -1692.346       13.284   317.2
3.1950        -1678.957    -1691.862       12.905   308.1
3.1960        -1678.843    -1691.657       12.814   306.0
3.1970        -1678.874    -1691.978       13.104   312.9
3.1980        -1678.796    -1692.311       13.516   322.7
3.1990        -1678.795    -1692.164       13.369   319.2
3.2000        -1678.732    -1691.755       13.024   311.0
3.2010        -1678.671    -1691.657       12.987   310.1
3.2020        -1678.665    -1692.206       13.541   323.3
3.2030        -1678.731    -1692.694       13.962   333.4
3.2040        -1678.720    -1692.432       13.712   327.4
3.2050        -1678.709    -1692.107       13.398   319.9
3.2060        -1678.661    -1692.544       13.883   331.5
3.2070        -1678.711    -1693.056       14.345   342.5
3.2080        -1678.753    -1692.861       14.108   336.9
3.2090        -1678.586    -1692.140       13.554   323.6
3.2100        -1678.511    -1691.645       13.134   313.6
3.2110        -1678.575    -1691.989       13.415   320.3
3.2120        -1678.698    -1692.637       13.939   332.8
3.2130        -1678.680    -1692.587       13.907   332.1
3.2140        -1678.606    -1691.864       13.258   316.6
3.2150        -1678.542    -1691.620       13.078   312.3
3.2160        -1678.655    -1692.151       13.496   322.3
3.2170        -1678.809    -1692.524       13.715   327.5
3.2180        -1678.768    -1692.184       13.416   320.3
3.2190        -1678.721    -1691.633       12.912   308.3
3.2200        -1678.777    -1691.515       12.738   304.1
3.2210        -1678.836    -1691.809       12.973   309.8
3.2220        -1678.846    -1692.056       13.210   315.4
3.2230        -1678.865    -1691.893       13.028   311.1
3.2240        -1678.820    -1691.584       12.764   304.8
3.2250        -1678.785    -1691.793       13.007   310.6
3.2260        -1678.808    -1692.289       13.481   321.9
3.2270        -1678.748    -1692.000       13.252   316.4
3.2280        -1678.646    -1691.547       12.902   308.1
3.2290        -1678.657    -1691.949       13.291   317.4
3.2300        -1678.781    -1692.580       13.799   329.5
3.2310        -1678.767    -1692.730       13.963   333.4
3.2320        -1678.797    -1692.441       13.644   325.8
3.2330        -1678.885    -1692.235       13.350   318.8
3.2340        -1678.868    -1692.492       13.625   325.3
3.2350        -1678.937    -1692.898       13.961   333.3
3.2360        -1678.914    -1692.835       13.921   332.4
3.2370        -1678.828    -1692.286       13.459   321.4
