Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.3250        -1671.187    -1685.065       13.878   331.4
1.3260        -1671.151    -1684.794       13.643   325.8
1.3270        -1671.200    -1684.359       13.159   314.2
1.3280        -1671.199    -1684.412       13.213   315.5
1.3290        -1671.120    -1684.929       13.809   329.7
1.3300        -1671.215    -1685.261       14.046   335.4
1.3310        -1671.030    -1684.677       13.647   325.9
1.3320        -1671.089    -1685.109       14.020   334.8
1.3330        -1671.205    -1685.325       14.121   337.2
1.3340        -1671.191    -1685.078       13.886   331.6
1.3350        -1671.197    -1684.864       13.666   326.3
1.3360        -1671.301    -1684.963       13.663   326.2
1.3370        -1671.356    -1685.306       13.950   333.1
1.3380        -1671.330    -1685.176       13.846   330.6
1.3390        -1671.357    -1685.573       14.216   339.4
1.3400        -1671.301    -1685.359       14.058   335.7
1.3410        -1671.228    -1684.772       13.544   323.4
1.3420        -1671.201    -1684.605       13.404   320.0
1.3430        -1671.330    -1684.796       13.466   321.5
1.3440        -1671.452    -1684.898       13.446   321.1
1.3450        -1671.406    -1684.586       13.180   314.7
1.3460        -1671.333    -1684.273       12.940   309.0
1.3470        -1671.510    -1684.662       13.152   314.0
1.3480        -1671.464    -1684.510       13.046   311.5
1.3490        -1671.481    -1684.334       12.853   306.9
1.3500        -1671.477    -1684.434       12.957   309.4
1.3510        -1671.425    -1684.370       12.945   309.1
1.3520        -1671.361    -1684.329       12.969   309.7
1.3530        -1671.442    -1684.456       13.013   310.7
1.3540        -1671.457    -1684.339       12.882   307.6
1.3550        -1671.551    -1684.703       13.152   314.0
1.3560        -1671.452    -1684.737       13.285   317.2
1.3570        -1671.518    -1684.507       12.989   310.2
1.3580        -1671.504    -1684.535       13.031   311.2
1.3590        -1671.551    -1685.002       13.451   321.2
1.3600        -1671.526    -1685.532       14.005   334.4
1.3610        -1671.499    -1685.584       14.085   336.3
1.3620        -1671.505    -1685.101       13.596   324.6
1.3630        -1671.613    -1685.407       13.794   329.4
1.3640        -1671.630    -1685.858       14.229   339.7
1.3650        -1671.679    -1685.773       14.095   336.5
1.3660        -1671.637    -1685.391       13.754   328.4
1.3670        -1671.521    -1685.231       13.710   327.4
1.3680        -1671.638    -1685.580       13.943   332.9
1.3690        -1671.686    -1686.085       14.399   343.8
1.3700        -1671.605    -1685.804       14.199   339.0
1.3710        -1671.582    -1685.346       13.764   328.7
1.3720        -1671.650    -1685.156       13.506   322.5
1.3730        -1671.609    -1684.839       13.230   315.9
1.3740        -1671.583    -1684.864       13.281   317.1
1.3750        -1671.721    -1684.953       13.231   315.9
1.3760        -1671.680    -1684.934       13.254   316.5
1.3770        -1671.679    -1684.906       13.227   315.8
1.3780        -1671.584    -1684.682       13.098   312.8
1.3790        -1671.635    -1684.972       13.336   318.4
1.3800        -1671.766    -1685.241       13.475   321.8
1.3810        -1671.732    -1684.869       13.137   313.7
1.3820        -1671.690    -1684.498       12.808   305.8
1.3830        -1671.623    -1684.601       12.978   309.9
1.3840        -1671.619    -1685.006       13.386   319.6
1.3850        -1671.605    -1685.013       13.408   320.2
1.3860        -1671.434    -1684.424       12.990   310.2
1.3870        -1671.448    -1684.500       13.052   311.7
1.3880        -1671.602    -1684.781       13.179   314.7
1.3890        -1671.592    -1684.920       13.328   318.2
1.3900        -1671.556    -1684.908       13.352   318.8
1.3910        -1671.606    -1684.819       13.213   315.5
1.3920        -1671.636    -1685.016       13.380   319.5
1.3930        -1671.681    -1685.354       13.674   326.5
1.3940        -1671.580    -1685.375       13.795   329.4
1.3950        -1671.714    -1685.306       13.592   324.6
1.3960        -1671.681    -1684.832       13.151   314.0
1.3970        -1671.769    -1684.675       12.906   308.2
1.3980        -1671.781    -1684.902       13.120   313.3
1.3990        -1671.849    -1685.313       13.464   321.5
1.4000        -1671.996    -1685.401       13.405   320.1
1.4010        -1671.879    -1684.745       12.866   307.2
1.4020        -1671.836    -1684.579       12.743   304.3
1.4030        -1671.897    -1685.179       13.282   317.1
1.4040        -1671.906    -1685.253       13.347   318.7
1.4050        -1671.917    -1684.846       12.929   308.7
1.4060        -1671.887    -1684.479       12.592   300.7
1.4070        -1671.864    -1684.569       12.706   303.4
1.4080        -1671.858    -1684.857       13.000   310.4
1.4090        -1671.808    -1684.823       13.016   310.8
1.4100        -1671.941    -1684.960       13.019   310.9
1.4110        -1671.953    -1684.727       12.774   305.0
1.4120        -1671.969    -1684.428       12.459   297.5
1.4130        -1672.029    -1684.551       12.522   299.0
1.4140        -1672.080    -1684.973       12.892   307.8
1.4150        -1672.116    -1685.214       13.098   312.7
1.4160        -1672.063    -1684.798       12.735   304.1
1.4170        -1672.083    -1684.543       12.460   297.5
1.4180        -1672.129    -1685.140       13.011   310.7
1.4190        -1672.061    -1685.335       13.274   317.0
1.4200        -1672.100    -1684.969       12.869   307.3
1.4210        -1672.091    -1684.495       12.404   296.2
1.4220        -1672.109    -1684.714       12.605   301.0
1.4230        -1672.131    -1685.272       13.141   313.8
1.4240        -1672.095    -1685.096       13.001   310.4
1.4250        -1672.143    -1684.944       12.801   305.7
1.4260        -1672.254    -1685.341       13.086   312.5
1.4270        -1672.246    -1685.462       13.216   315.6
1.4280        -1672.183    -1685.362       13.178   314.7
1.4290        -1672.219    -1685.098       12.879   307.5
1.4300        -1672.149    -1684.974       12.825   306.2
1.4310        -1672.196    -1685.260       13.065   312.0
1.4320        -1672.321    -1685.320       12.999   310.4
1.4330        -1672.349    -1685.419       13.070   312.1
1.4340        -1672.417    -1685.260       12.843   306.7
1.4350        -1672.395    -1685.168       12.773   305.0
1.4360        -1672.448    -1685.444       12.997   310.3
1.4370        -1672.427    -1685.716       13.288   317.3
1.4380        -1672.544    -1685.928       13.384   319.6
1.4390        -1672.501    -1685.752       13.251   316.4
1.4400        -1672.301    -1685.383       13.082   312.4
1.4410        -1672.412    -1685.942       13.530   323.1
1.4420        -1672.449    -1686.050       13.601   324.8
1.4430        -1672.292    -1685.400       13.109   313.0
1.4440        -1672.198    -1685.074       12.876   307.5
1.4450        -1672.212    -1685.355       13.144   313.8
1.4460        -1672.262    -1685.777       13.515   322.7
1.4470        -1672.282    -1685.806       13.525   322.9
1.4480        -1672.259    -1685.431       13.172   314.5
1.4490        -1672.298    -1685.676       13.378   319.4
1.4500        -1672.317    -1685.850       13.533   323.1
1.4510        -1672.317    -1685.503       13.186   314.8
1.4520        -1672.214    -1684.933       12.718   303.7
1.4530        -1672.276    -1684.873       12.596   300.8
1.4540        -1672.271    -1685.340       13.069   312.1
1.4550        -1672.382    -1685.485       13.103   312.9
1.4560        -1672.293    -1685.055       12.761   304.7
1.4570        -1672.444    -1685.073       12.628   301.5
1.4580        -1672.466    -1685.041       12.575   300.3
1.4590        -1672.460    -1685.073       12.613   301.2
1.4600        -1672.562    -1685.235       12.673   302.6
1.4610        -1672.575    -1685.255       12.680   302.8
1.4620        -1672.483    -1685.230       12.746   304.3
1.4630        -1672.450    -1685.085       12.636   301.7
1.4640        -1672.255    -1684.838       12.582   300.4
1.4650        -1672.256    -1685.177       12.921   308.5
1.4660        -1672.248    -1685.122       12.874   307.4
1.4670        -1672.241    -1684.683       12.442   297.1
1.4680        -1672.231    -1684.584       12.353   295.0
1.4690        -1672.327    -1684.926       12.599   300.8
1.4700        -1672.321    -1685.260       12.938   308.9
1.4710        -1672.195    -1685.124       12.929   308.7
1.4720        -1672.146    -1684.762       12.616   301.2
1.4730        -1672.249    -1685.011       12.762   304.7
1.4740        -1672.230    -1685.072       12.842   306.6
1.4750        -1672.206    -1684.870       12.664   302.4
1.4760        -1672.204    -1684.842       12.639   301.8
1.4770        -1672.216    -1685.107       12.891   307.8
1.4780        -1672.184    -1685.396       13.213   315.5
1.4790        -1672.119    -1685.289       13.170   314.5
1.4800        -1671.962    -1685.023       13.061   311.9
1.4810        -1672.038    -1685.358       13.319   318.0
1.4820        -1672.072    -1685.515       13.443   321.0
1.4830        -1672.076    -1685.494       13.418   320.4
1.4840        -1672.012    -1685.436       13.424   320.5
1.4850        -1672.000    -1685.558       13.558   323.7
1.4860        -1672.025    -1685.781       13.756   328.5
1.4870        -1672.076    -1685.642       13.565   323.9
1.4880        -1672.106    -1685.578       13.472   321.7
1.4890        -1672.218    -1685.974       13.757   328.5
1.4900        -1672.207    -1685.972       13.765   328.7
1.4910        -1672.222    -1685.806       13.584   324.4
1.4920        -1672.167    -1685.734       13.567   324.0
1.4930        -1672.172    -1685.721       13.549   323.5
1.4940        -1672.252    -1685.760       13.508   322.5
1.4950        -1672.179    -1685.545       13.366   319.1
1.4960        -1672.197    -1685.376       13.179   314.7
1.4970        -1672.207    -1685.429       13.222   315.7
1.4980        -1672.195    -1685.285       13.090   312.5
1.4990        -1672.184    -1685.244       13.060   311.8
1.5000        -1672.154    -1685.423       13.269   316.8
1.5010        -1672.200    -1685.531       13.331   318.3
1.5020        -1672.318    -1685.422       13.105   312.9
1.5030        -1672.212    -1685.153       12.941   309.0
1.5040        -1672.249    -1685.395       13.146   313.9
1.5050        -1672.308    -1685.709       13.400   320.0
1.5060        -1672.218    -1685.383       13.165   314.3
1.5070        -1672.045    -1685.054       13.009   310.6
1.5080        -1672.070    -1685.202       13.132   313.6
1.5090        -1672.060    -1685.552       13.492   322.2
1.5100        -1672.142    -1685.349       13.207   315.4
1.5110        -1672.048    -1684.728       12.680   302.8
1.5120        -1672.170    -1685.062       12.892   307.8
1.5130        -1672.277    -1685.693       13.416   320.3
1.5140        -1672.247    -1685.610       13.363   319.1
1.5150        -1672.228    -1684.998       12.769   304.9
1.5160        -1672.151    -1684.786       12.635   301.7
1.5170        -1672.314    -1685.281       12.968   309.6
1.5180        -1672.311    -1685.652       13.341   318.6
1.5190        -1672.342    -1685.463       13.121   313.3
1.5200        -1672.372    -1685.210       12.838   306.5
1.5210        -1672.344    -1685.029       12.686   302.9
1.5220        -1672.430    -1685.503       13.073   312.2
1.5230        -1672.520    -1686.200       13.680   326.6
1.5240        -1672.407    -1686.269       13.862   331.0
1.5250        -1672.365    -1685.711       13.347   318.7
1.5260        -1672.389    -1685.495       13.106   312.9
1.5270        -1672.594    -1686.218       13.625   325.3
1.5280        -1672.640    -1686.707       14.067   335.9
1.5290        -1672.398    -1686.210       13.812   329.8
1.5300        -1672.346    -1685.408       13.062   311.9
1.5310        -1672.371    -1685.270       12.900   308.0
1.5320        -1672.436    -1685.945       13.509   322.6
1.5330        -1672.455    -1686.290       13.835   330.4
1.5340        -1672.396    -1685.914       13.518   322.8
1.5350        -1672.440    -1685.751       13.310   317.8
1.5360        -1672.407    -1685.725       13.318   318.0
1.5370        -1672.412    -1685.895       13.482   321.9
1.5380        -1672.430    -1685.977       13.546   323.5
1.5390        -1672.357    -1685.883       13.526   323.0
1.5400        -1672.425    -1685.886       13.461   321.4
1.5410        -1672.364    -1685.783       13.419   320.4
1.5420        -1672.387    -1685.747       13.360   319.0
1.5430        -1672.415    -1686.021       13.606   324.9
1.5440        -1672.342    -1686.029       13.687   326.8
1.5450        -1672.250    -1686.001       13.751   328.3
1.5460        -1672.225    -1686.174       13.949   333.1
1.5470        -1672.215    -1686.330       14.115   337.0
1.5480        -1672.137    -1686.257       14.121   337.2
1.5490        -1672.186    -1686.193       14.007   334.5
1.5500        -1672.326    -1686.371       14.045   335.4
1.5510        -1672.377    -1686.036       13.659   326.2
1.5520        -1672.383    -1685.543       13.160   314.2
1.5530        -1672.459    -1685.457       12.999   310.4
1.5540        -1672.392    -1685.627       13.235   316.0
1.5550        -1672.430    -1685.904       13.475   321.7
1.5560        -1672.435    -1685.757       13.323   318.1
1.5570        -1672.295    -1685.516       13.222   315.7
1.5580        -1672.285    -1685.808       13.522   322.9
1.5590        -1672.222    -1686.011       13.789   329.2
1.5600        -1672.253    -1685.825       13.572   324.1
1.5610        -1672.170    -1685.753       13.583   324.3
1.5620        -1672.197    -1685.892       13.696   327.0
1.5630        -1672.224    -1685.837       13.613   325.0
1.5640        -1672.293    -1685.817       13.524   322.9
1.5650        -1672.413    -1686.197       13.785   329.1
1.5660        -1672.342    -1686.137       13.795   329.4
1.5670        -1672.358    -1685.906       13.548   323.5
1.5680        -1672.300    -1685.811       13.511   322.6
1.5690        -1672.299    -1685.988       13.688   326.8
1.5700        -1672.334    -1686.128       13.795   329.4
1.5710        -1672.293    -1685.957       13.665   326.3
1.5720        -1672.330    -1685.779       13.449   321.1
1.5730        -1672.328    -1685.593       13.264   316.7
1.5740        -1672.372    -1685.466       13.095   312.7
1.5750        -1672.403    -1685.660       13.257   316.5
1.5760        -1672.521    -1686.058       13.536   323.2
1.5770        -1672.580    -1686.081       13.501   322.4
1.5780        -1672.440    -1685.659       13.219   315.6
1.5790        -1672.460    -1685.708       13.248   316.3
1.5800        -1672.655    -1686.406       13.751   328.3
1.5810        -1672.730    -1686.581       13.850   330.7
1.5820        -1672.713    -1686.048       13.335   318.4
1.5830        -1672.600    -1685.573       12.973   309.8
1.5840        -1672.630    -1685.898       13.268   316.8
1.5850        -1672.677    -1686.501       13.824   330.1
1.5860        -1672.509    -1686.320       13.811   329.8
1.5870        -1672.500    -1685.700       13.201   315.2
1.5880        -1672.404    -1685.367       12.963   309.5
1.5890        -1672.454    -1685.871       13.417   320.4
1.5900        -1672.545    -1686.600       14.055   335.6
1.5910        -1672.596    -1686.473       13.877   331.3
1.5920        -1672.553    -1685.716       13.163   314.3
1.5930        -1672.575    -1685.471       12.897   307.9
1.5940        -1672.625    -1686.118       13.492   322.2
1.5950        -1672.623    -1686.587       13.964   333.4
1.5960        -1672.591    -1686.121       13.530   323.1
1.5970        -1672.462    -1685.419       12.957   309.4
1.5980        -1672.425    -1685.566       13.141   313.8
1.5990        -1672.542    -1686.602       14.060   335.7
1.6000        -1672.515    -1686.975       14.460   345.3
1.6010        -1672.440    -1686.321       13.880   331.4
1.6020        -1672.458    -1686.056       13.599   324.7
1.6030        -1672.532    -1686.219       13.687   326.8
1.6040        -1672.571    -1686.313       13.741   328.1
1.6050        -1672.621    -1686.238       13.617   325.1
1.6060        -1672.602    -1685.961       13.358   319.0
1.6070        -1672.628    -1685.804       13.176   314.6
1.6080        -1672.686    -1686.077       13.391   319.8
1.6090        -1672.837    -1686.589       13.752   328.4
1.6100        -1672.740    -1686.499       13.759   328.5
1.6110        -1672.609    -1686.203       13.594   324.6
1.6120        -1672.649    -1686.288       13.639   325.7
1.6130        -1672.581    -1686.343       13.762   328.6
1.6140        -1672.595    -1686.203       13.608   324.9
1.6150        -1672.654    -1685.946       13.292   317.4
1.6160        -1672.669    -1685.883       13.214   315.5
1.6170        -1672.589    -1686.027       13.438   320.9
1.6180        -1672.479    -1686.022       13.543   323.4
1.6190        -1672.395    -1685.975       13.580   324.3
1.6200        -1672.508    -1686.189       13.682   326.7
1.6210        -1672.548    -1686.559       14.012   334.6
1.6220        -1672.570    -1686.116       13.547   323.5
1.6230        -1672.451    -1685.328       12.878   307.5
1.6240        -1672.553    -1685.660       13.107   313.0
1.6250        -1672.666    -1686.313       13.647   325.9
1.6260        -1672.580    -1686.219       13.640   325.7
1.6270        -1672.513    -1685.611       13.099   312.8
1.6280        -1672.543    -1685.596       13.053   311.7
1.6290        -1672.650    -1686.207       13.556   323.7
1.6300        -1672.625    -1686.615       13.990   334.1
1.6310        -1672.740    -1686.641       13.901   331.9
1.6320        -1672.742    -1686.129       13.387   319.6
1.6330        -1672.676    -1685.800       13.124   313.4
1.6340        -1672.666    -1686.242       13.576   324.2
1.6350        -1672.669    -1686.744       14.075   336.1
1.6360        -1672.766    -1686.690       13.923   332.5
1.6370        -1672.604    -1686.364       13.760   328.6
1.6380        -1672.585    -1686.453       13.868   331.1
1.6390        -1672.617    -1687.049       14.432   344.6
1.6400        -1672.636    -1687.324       14.687   350.7
1.6410        -1672.548    -1686.852       14.304   341.5
1.6420        -1672.443    -1686.239       13.795   329.4
1.6430        -1672.517    -1686.372       13.855   330.8
1.6440        -1672.433    -1686.595       14.162   338.1
1.6450        -1672.289    -1686.203       13.915   332.3
1.6460        -1672.387    -1685.955       13.568   324.0
1.6470        -1672.342    -1686.000       13.658   326.1
1.6480        -1672.343    -1685.955       13.613   325.0
1.6490        -1672.232    -1686.016       13.784   329.1
1.6500        -1672.170    -1686.208       14.038   335.2
1.6510        -1672.240    -1686.242       14.003   334.3
1.6520        -1672.183    -1686.192       14.009   334.5
1.6530        -1672.208    -1686.240       14.032   335.1
1.6540        -1672.142    -1686.169       14.027   334.9
1.6550        -1672.200    -1685.905       13.704   327.2
1.6560        -1672.227    -1685.925       13.698   327.1
1.6570        -1672.342    -1686.071       13.728   327.8
1.6580        -1672.344    -1686.103       13.759   328.5
1.6590        -1672.363    -1685.874       13.511   322.6
1.6600        -1672.224    -1685.396       13.172   314.5
1.6610        -1672.218    -1685.503       13.285   317.2
1.6620        -1672.269    -1685.880       13.610   325.0
1.6630        -1672.287    -1685.749       13.462   321.4
1.6640        -1672.186    -1685.523       13.337   318.5
1.6650        -1672.248    -1685.613       13.365   319.1
1.6660        -1672.207    -1685.785       13.578   324.2
1.6670        -1672.166    -1685.750       13.584   324.3
1.6680        -1672.195    -1685.461       13.266   316.8
1.6690        -1672.252    -1685.330       13.078   312.3
1.6700        -1672.247    -1685.314       13.066   312.0
1.6710        -1672.270    -1685.283       13.012   310.7
1.6720        -1672.352    -1685.422       13.069   312.1
1.6730        -1672.409    -1685.693       13.284   317.2
1.6740        -1672.363    -1685.792       13.429   320.7
1.6750        -1672.331    -1685.884       13.552   323.6
1.6760        -1672.354    -1686.183       13.829   330.2
1.6770        -1672.388    -1686.221       13.833   330.3
1.6780        -1672.365    -1685.843       13.478   321.8
1.6790        -1672.468    -1685.518       13.051   311.6
1.6800        -1672.524    -1685.420       12.896   307.9
1.6810        -1672.577    -1685.469       12.892   307.8
1.6820        -1672.716    -1685.580       12.864   307.2
1.6830        -1672.707    -1685.819       13.112   313.1
1.6840        -1672.753    -1686.378       13.625   325.3
1.6850        -1672.903    -1686.544       13.642   325.7
1.6860        -1672.855    -1686.131       13.276   317.0
1.6870        -1672.756    -1685.973       13.217   315.6
1.6880        -1672.756    -1686.195       13.439   320.9
1.6890        -1672.763    -1686.000       13.237   316.1
1.6900        -1672.657    -1685.398       12.741   304.2
1.6910        -1672.584    -1684.976       12.391   295.9
1.6920        -1672.519    -1685.270       12.751   304.5
1.6930        -1672.627    -1686.022       13.394   319.8
1.6940        -1672.638    -1686.535       13.897   331.8
1.6950        -1672.565    -1686.288       13.723   327.7
1.6960        -1672.467    -1686.031       13.564   323.9
1.6970        -1672.556    -1686.447       13.891   331.7
1.6980        -1672.520    -1686.683       14.163   338.2
1.6990        -1672.551    -1686.315       13.764   328.7
1.7000        -1672.379    -1685.628       13.249   316.4
1.7010        -1672.261    -1685.188       12.927   308.7
1.7020        -1672.268    -1685.424       13.155   314.1
1.7030        -1672.336    -1686.013       13.677   326.6
1.7040        -1672.271    -1686.339       14.068   335.9
1.7050        -1672.230    -1686.097       13.867   331.1
1.7060        -1672.080    -1685.823       13.743   328.2
1.7070        -1672.099    -1686.148       14.049   335.5
1.7080        -1672.126    -1686.288       14.162   338.2
1.7090        -1672.067    -1685.774       13.707   327.3
1.7100        -1672.046    -1685.159       13.114   313.1
1.7110        -1672.043    -1685.129       13.086   312.5
1.7120        -1672.093    -1685.508       13.415   320.3
1.7130        -1672.105    -1685.740       13.634   325.6
1.7140        -1672.075    -1685.929       13.854   330.8
1.7150        -1672.108    -1686.246       14.138   337.6
1.7160        -1672.282    -1686.710       14.429   344.5
1.7170        -1672.350    -1686.931       14.581   348.2
1.7180        -1672.250    -1686.518       14.269   340.7
1.7190        -1672.208    -1686.208       14.000   334.3
1.7200        -1672.227    -1686.416       14.189   338.8
1.7210        -1672.230    -1686.560       14.330   342.2
1.7220        -1672.288    -1686.467       14.179   338.6
1.7230        -1672.304    -1686.242       13.938   332.8
1.7240        -1672.362    -1686.118       13.756   328.5
1.7250        -1672.453    -1686.539       14.086   336.3
1.7260        -1672.509    -1687.216       14.708   351.2
1.7270        -1672.490    -1687.218       14.729   351.7
1.7280        -1672.442    -1686.520       14.078   336.2
1.7290        -1672.382    -1686.102       13.720   327.6
1.7300        -1672.488    -1686.150       13.662   326.2
1.7310        -1672.499    -1685.956       13.457   321.3
1.7320        -1672.528    -1685.574       13.046   311.5
1.7330        -1672.571    -1685.482       12.911   308.3
1.7340        -1672.600    -1685.744       13.145   313.9
1.7350        -1672.568    -1686.148       13.580   324.3
1.7360        -1672.522    -1686.385       13.863   331.0
1.7370        -1672.603    -1686.423       13.819   330.0
1.7380        -1672.655    -1686.485       13.830   330.2
1.7390        -1672.665    -1686.349       13.684   326.7
1.7400        -1672.583    -1686.040       13.457   321.3
1.7410        -1672.570    -1685.952       13.383   319.5
1.7420        -1672.584    -1686.266       13.681   326.7
1.7430        -1672.715    -1686.542       13.826   330.1
1.7440        -1672.765    -1686.622       13.857   330.9
1.7450        -1672.763    -1686.834       14.071   336.0
1.7460        -1672.724    -1686.781       14.057   335.6
1.7470        -1672.682    -1686.457       13.775   328.9
1.7480        -1672.794    -1686.319       13.525   322.9
1.7490        -1672.781    -1686.169       13.387   319.7
1.7500        -1672.771    -1686.049       13.278   317.0
1.7510        -1672.788    -1685.988       13.199   315.2
1.7520        -1672.785    -1685.986       13.200   315.2
1.7530        -1672.728    -1686.181       13.452   321.2
1.7540        -1672.685    -1686.410       13.725   327.7
1.7550        -1672.633    -1686.585       13.952   333.1
1.7560        -1672.555    -1686.515       13.960   333.3
1.7570        -1672.527    -1686.427       13.901   331.9
1.7580        -1672.571    -1686.306       13.735   328.0
1.7590        -1672.485    -1685.988       13.503   322.4
1.7600        -1672.541    -1686.125       13.584   324.4
1.7610        -1672.501    -1686.351       13.851   330.7
1.7620        -1672.441    -1686.289       13.849   330.7
1.7630        -1672.421    -1686.271       13.850   330.7
1.7640        -1672.439    -1686.473       14.033   335.1
1.7650        -1672.437    -1686.752       14.315   341.8
1.7660        -1672.464    -1686.744       14.280   341.0
1.7670        -1672.439    -1686.526       14.087   336.4
1.7680        -1672.352    -1686.357       14.004   334.4
1.7690        -1672.235    -1686.100       13.865   331.1
1.7700        -1672.293    -1685.978       13.686   326.8
1.7710        -1672.303    -1686.001       13.697   327.1
1.7720        -1672.381    -1685.904       13.523   322.9
1.7730        -1672.431    -1685.973       13.542   323.3
1.7740        -1672.440    -1686.264       13.824   330.1
1.7750        -1672.529    -1686.340       13.811   329.8
1.7760        -1672.489    -1686.219       13.730   327.8
1.7770        -1672.542    -1686.327       13.785   329.2
1.7780        -1672.568    -1686.553       13.985   333.9
1.7790        -1672.638    -1686.657       14.019   334.7
1.7800        -1672.658    -1686.677       14.018   334.7
1.7810        -1672.630    -1686.445       13.815   329.9
1.7820        -1672.540    -1686.126       13.586   324.4
1.7830        -1672.556    -1686.479       13.923   332.4
1.7840        -1672.598    -1686.868       14.270   340.7
1.7850        -1672.557    -1686.763       14.205   339.2
1.7860        -1672.543    -1686.436       13.893   331.7
1.7870        -1672.559    -1686.364       13.805   329.6
1.7880        -1672.639    -1686.771       14.132   337.4
1.7890        -1672.749    -1687.081       14.332   342.2
1.7900        -1672.649    -1686.951       14.303   341.5
1.7910        -1672.583    -1686.482       13.899   331.9
1.7920        -1672.601    -1686.369       13.768   328.7
1.7930        -1672.717    -1686.948       14.231   339.8
1.7940        -1672.815    -1687.490       14.675   350.4
1.7950        -1672.775    -1687.430       14.655   349.9
1.7960        -1672.684    -1687.090       14.406   344.0
1.7970        -1672.715    -1687.328       14.613   348.9
1.7980        -1672.835    -1688.127       15.292   365.1
1.7990        -1672.821    -1688.161       15.340   366.3
1.8000        -1672.814    -1687.376       14.563   347.7
1.8010        -1672.768    -1686.831       14.063   335.8
1.8020        -1672.794    -1687.173       14.379   343.3
1.8030        -1672.849    -1687.592       14.742   352.0
1.8040        -1672.887    -1687.232       14.345   342.5
1.8050        -1672.882    -1686.749       13.867   331.1
1.8060        -1672.870    -1686.809       13.939   332.8
1.8070        -1672.793    -1687.187       14.394   343.7
1.8080        -1672.726    -1687.266       14.540   347.2
1.8090        -1672.637    -1686.889       14.252   340.3
1.8100        -1672.496    -1686.468       13.972   333.6
1.8110        -1672.421    -1686.411       13.989   334.0
1.8120        -1672.373    -1686.898       14.525   346.8
1.8130        -1672.435    -1687.291       14.857   354.7
1.8140        -1672.367    -1686.830       14.463   345.3
1.8150        -1672.348    -1686.376       14.028   335.0
1.8160        -1672.479    -1686.819       14.340   342.4
1.8170        -1672.540    -1687.350       14.811   353.6
1.8180        -1672.512    -1687.282       14.770   352.7
1.8190        -1672.520    -1686.846       14.326   342.1
1.8200        -1672.552    -1686.665       14.113   337.0
1.8210        -1672.543    -1686.890       14.347   342.6
1.8220        -1672.622    -1687.052       14.430   344.6
1.8230        -1672.542    -1686.806       14.264   340.6
1.8240        -1672.498    -1686.656       14.158   338.1
1.8250        -1672.554    -1687.040       14.487   345.9
1.8260        -1672.514    -1687.124       14.610   348.9
1.8270        -1672.408    -1686.767       14.358   342.8
1.8280        -1672.450    -1686.615       14.165   338.2
1.8290        -1672.461    -1686.567       14.106   336.8
1.8300        -1672.536    -1686.581       14.045   335.4
1.8310        -1672.547    -1686.437       13.890   331.7
1.8320        -1672.458    -1686.165       13.707   327.3
1.8330        -1672.437    -1686.179       13.742   328.1
1.8340        -1672.480    -1686.607       14.127   337.3
1.8350        -1672.465    -1686.774       14.309   341.7
1.8360        -1672.408    -1686.387       13.980   333.8
1.8370        -1672.352    -1686.258       13.905   332.0
1.8380        -1672.424    -1686.893       14.470   345.5
1.8390        -1672.481    -1687.680       15.199   362.9
1.8400        -1672.451    -1687.746       15.295   365.2
1.8410        -1672.428    -1687.588       15.160   362.0
1.8420        -1672.608    -1688.012       15.404   367.8
1.8430        -1672.431    -1688.032       15.601   372.5
1.8440        -1672.714    -1688.964       16.251   388.0
1.8450        -1672.540    -1687.672       15.132   361.3
1.8460        -1672.456    -1686.968       14.512   346.5
1.8470        -1672.532    -1687.703       15.171   362.2
1.8480        -1672.717    -1688.849       16.133   385.2
1.8490        -1672.676    -1688.576       15.900   379.7
1.8500        -1672.892    -1688.480       15.588   372.2
1.8510        -1672.943    -1688.382       15.439   368.7
1.8520        -1672.972    -1688.241       15.269   364.6
1.8530        -1673.054    -1688.638       15.584   372.1
1.8540        -1673.168    -1689.071       15.904   379.7
1.8550        -1673.017    -1688.317       15.301   365.3
1.8560        -1673.013    -1688.029       15.016   358.5
1.8570        -1673.039    -1688.227       15.187   362.6
1.8580        -1672.969    -1688.218       15.249   364.1
1.8590        -1673.024    -1688.206       15.182   362.5
1.8600        -1673.073    -1688.306       15.233   363.7
1.8610        -1673.108    -1688.433       15.324   365.9
1.8620        -1673.246    -1688.683       15.437   368.6
1.8630        -1673.248    -1688.884       15.635   373.3
1.8640        -1673.350    -1689.379       16.029   382.7
1.8650        -1673.283    -1689.114       15.831   378.0
1.8660        -1673.272    -1689.144       15.872   379.0
1.8670        -1673.274    -1689.453       16.179   386.3
1.8680        -1673.207    -1688.945       15.738   375.8
1.8690        -1673.278    -1689.103       15.825   377.9
1.8700        -1673.385    -1689.351       15.966   381.2
1.8710        -1672.900    -1688.295       15.395   367.6
1.8720        -1673.370    -1689.430       16.060   383.5
1.8730        -1673.166    -1688.992       15.826   377.9
1.8740        -1673.227    -1688.794       15.567   371.7
1.8750        -1673.467    -1689.132       15.665   374.0
1.8760        -1673.262    -1688.515       15.253   364.2
1.8770        -1673.518    -1688.932       15.414   368.1
1.8780        -1673.432    -1688.795       15.363   366.8
1.8790        -1673.448    -1688.742       15.294   365.2
1.8800        -1673.624    -1688.859       15.235   363.8
1.8810        -1673.456    -1688.565       15.109   360.8
1.8820        -1673.810    -1689.452       15.642   373.5
