Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
2.7370        -1684.499    -1697.244       12.745   304.3
2.7380        -1684.535    -1697.403       12.868   307.3
2.7390        -1684.452    -1697.128       12.677   302.7
2.7400        -1684.474    -1696.954       12.479   298.0
2.7410        -1684.469    -1697.038       12.569   300.1
2.7420        -1684.461    -1697.204       12.743   304.3
2.7430        -1684.537    -1697.266       12.729   303.9
2.7440        -1684.537    -1697.160       12.623   301.4
2.7450        -1684.544    -1697.140       12.596   300.8
2.7460        -1684.474    -1697.255       12.781   305.2
2.7470        -1684.488    -1697.374       12.886   307.7
2.7480        -1684.459    -1697.257       12.797   305.6
2.7490        -1684.433    -1697.005       12.572   300.2
2.7500        -1684.373    -1696.883       12.510   298.7
2.7510        -1684.385    -1696.869       12.484   298.1
2.7520        -1684.360    -1696.912       12.552   299.7
2.7530        -1684.384    -1696.908       12.524   299.0
2.7540        -1684.371    -1697.041       12.670   302.5
2.7550        -1684.368    -1697.178       12.809   305.9
2.7560        -1684.324    -1697.160       12.836   306.5
2.7570        -1684.344    -1697.080       12.737   304.1
2.7580        -1684.358    -1697.108       12.750   304.4
2.7590        -1684.358    -1697.180       12.822   306.2
2.7600        -1684.348    -1697.125       12.777   305.1
2.7610        -1684.305    -1696.963       12.657   302.2
2.7620        -1684.263    -1696.834       12.571   300.2
2.7630        -1684.235    -1696.961       12.726   303.9
2.7640        -1684.267    -1697.221       12.954   309.3
2.7650        -1684.273    -1697.401       13.128   313.5
2.7660        -1684.238    -1697.198       12.961   309.5
2.7670        -1684.146    -1697.008       12.862   307.1
2.7680        -1684.126    -1697.236       13.110   313.0
2.7690        -1684.046    -1697.414       13.368   319.2
2.7700        -1683.941    -1697.344       13.403   320.0
2.7710        -1683.785    -1697.142       13.357   318.9
2.7720        -1683.726    -1697.142       13.416   320.3
2.7730        -1683.751    -1697.395       13.644   325.8
2.7740        -1683.737    -1697.793       14.055   335.6
2.7750        -1683.806    -1697.996       14.190   338.8
2.7760        -1683.754    -1697.716       13.962   333.4
2.7770        -1683.815    -1697.468       13.653   326.0
2.7780        -1683.807    -1697.438       13.631   325.5
2.7790        -1683.796    -1697.330       13.534   323.2
2.7800        -1683.750    -1697.186       13.437   320.8
2.7810        -1683.749    -1696.904       13.155   314.1
2.7820        -1683.760    -1696.516       12.757   304.6
2.7830        -1683.752    -1696.509       12.758   304.6
2.7840        -1683.727    -1696.790       13.063   311.9
2.7850        -1683.706    -1696.935       13.229   315.9
2.7860        -1683.773    -1696.760       12.987   310.1
2.7870        -1683.681    -1696.490       12.810   305.9
2.7880        -1683.738    -1696.544       12.807   305.8
2.7890        -1683.760    -1696.743       12.983   310.0
2.7900        -1683.614    -1696.621       13.007   310.6
2.7910        -1683.510    -1696.486       12.976   309.8
2.7920        -1683.459    -1696.674       13.216   315.6
2.7930        -1683.374    -1697.031       13.657   326.1
2.7940        -1683.365    -1697.339       13.975   333.7
2.7950        -1683.287    -1697.455       14.167   338.3
2.7960        -1683.256    -1697.280       14.023   334.8
2.7970        -1683.265    -1697.220       13.956   333.2
2.7980        -1683.361    -1697.396       14.035   335.1
2.7990        -1683.371    -1697.067       13.696   327.0
2.8000        -1683.350    -1696.461       13.111   313.1
2.8010        -1683.356    -1696.382       13.027   311.0
2.8020        -1683.377    -1696.703       13.327   318.2
2.8030        -1683.406    -1696.986       13.580   324.3
2.8040        -1683.403    -1697.128       13.725   327.7
2.8050        -1683.399    -1696.936       13.537   323.2
2.8060        -1683.364    -1696.601       13.237   316.1
2.8070        -1683.396    -1696.760       13.364   319.1
2.8080        -1683.411    -1696.729       13.319   318.0
2.8090        -1683.335    -1696.259       12.923   308.6
2.8100        -1683.296    -1696.015       12.719   303.7
2.8110        -1683.307    -1696.192       12.886   307.7
2.8120        -1683.288    -1696.520       13.233   316.0
2.8130        -1683.269    -1696.784       13.514   322.7
2.8140        -1683.373    -1696.865       13.492   322.2
2.8150        -1683.344    -1696.861       13.517   322.8
2.8160        -1683.407    -1697.118       13.711   327.4
2.8170        -1683.576    -1697.159       13.583   324.3
2.8180        -1683.550    -1696.797       13.247   316.3
2.8190        -1683.509    -1696.484       12.975   309.8
2.8200        -1683.448    -1696.453       13.005   310.5
2.8210        -1683.454    -1696.594       13.140   313.8
2.8220        -1683.456    -1696.696       13.240   316.2
2.8230        -1683.401    -1696.727       13.326   318.2
2.8240        -1683.414    -1696.818       13.405   320.1
2.8250        -1683.506    -1697.001       13.495   322.2
2.8260        -1683.457    -1696.728       13.270   316.9
2.8270        -1683.426    -1696.294       12.869   307.3
2.8280        -1683.455    -1696.378       12.923   308.6
2.8290        -1683.589    -1696.578       12.990   310.2
2.8300        -1683.537    -1696.539       13.002   310.5
2.8310        -1683.624    -1696.370       12.746   304.4
2.8320        -1683.570    -1696.269       12.699   303.2
2.8330        -1683.522    -1696.572       13.049   311.6
2.8340        -1683.683    -1697.132       13.449   321.1
2.8350        -1683.762    -1697.139       13.378   319.4
2.8360        -1683.781    -1696.762       12.981   310.0
2.8370        -1683.810    -1696.854       13.044   311.5
2.8380        -1683.771    -1697.052       13.281   317.1
2.8390        -1683.719    -1696.808       13.089   312.5
2.8400        -1683.699    -1696.536       12.837   306.5
2.8410        -1683.750    -1696.569       12.818   306.1
2.8420        -1683.722    -1696.669       12.947   309.2
2.8430        -1683.671    -1696.797       13.126   313.4
2.8440        -1683.697    -1696.627       12.929   308.7
2.8450        -1683.620    -1696.219       12.599   300.8
2.8460        -1683.727    -1696.328       12.601   300.9
2.8470        -1683.731    -1696.538       12.807   305.8
2.8480        -1683.699    -1696.270       12.571   300.2
2.8490        -1683.696    -1695.954       12.258   292.7
2.8500        -1683.757    -1696.018       12.261   292.8
2.8510        -1683.746    -1696.339       12.593   300.7
2.8520        -1683.697    -1696.625       12.928   308.7
2.8530        -1683.606    -1696.660       13.054   311.7
2.8540        -1683.627    -1696.486       12.859   307.0
2.8550        -1683.597    -1696.635       13.038   311.3
2.8560        -1683.531    -1697.001       13.470   321.6
2.8570        -1683.533    -1697.050       13.517   322.7
2.8580        -1683.544    -1696.924       13.380   319.5
2.8590        -1683.503    -1696.780       13.278   317.0
2.8600        -1683.588    -1696.847       13.259   316.6
2.8610        -1683.731    -1697.222       13.492   322.1
2.8620        -1683.696    -1697.228       13.532   323.1
2.8630        -1683.532    -1696.831       13.299   317.5
2.8640        -1683.558    -1696.738       13.181   314.7
2.8650        -1683.620    -1696.802       13.182   314.7
2.8660        -1683.654    -1696.728       13.073   312.2
2.8670        -1683.703    -1696.564       12.861   307.1
2.8680        -1683.706    -1696.240       12.534   299.3
2.8690        -1683.683    -1696.031       12.348   294.8
2.8700        -1683.676    -1696.233       12.557   299.8
2.8710        -1683.737    -1696.477       12.739   304.2
2.8720        -1683.712    -1696.469       12.757   304.6
2.8730        -1683.770    -1696.428       12.659   302.3
2.8740        -1683.816    -1696.525       12.709   303.4
2.8750        -1683.792    -1696.640       12.848   306.8
2.8760        -1683.767    -1696.631       12.864   307.2
2.8770        -1683.785    -1696.445       12.660   302.3
2.8780        -1683.765    -1696.347       12.582   300.4
2.8790        -1683.809    -1696.550       12.741   304.2
2.8800        -1683.714    -1696.841       13.128   313.5
2.8810        -1683.679    -1697.028       13.349   318.7
2.8820        -1683.638    -1697.096       13.458   321.4
2.8830        -1683.667    -1697.002       13.335   318.4
2.8840        -1683.674    -1696.996       13.322   318.1
2.8850        -1683.744    -1697.261       13.516   322.7
2.8860        -1683.768    -1697.221       13.452   321.2
2.8870        -1683.688    -1696.709       13.022   310.9
2.8880        -1683.615    -1696.339       12.724   303.8
2.8890        -1683.655    -1696.329       12.675   302.6
2.8900        -1683.566    -1696.246       12.681   302.8
2.8910        -1683.567    -1696.174       12.607   301.0
2.8920        -1683.543    -1696.160       12.618   301.3
2.8930        -1683.478    -1696.093       12.615   301.2
2.8940        -1683.488    -1696.139       12.651   302.1
2.8950        -1683.561    -1696.349       12.788   305.3
2.8960        -1683.636    -1696.509       12.874   307.4
2.8970        -1683.622    -1696.470       12.848   306.8
2.8980        -1683.692    -1696.357       12.665   302.4
2.8990        -1683.647    -1696.337       12.690   303.0
2.9000        -1683.710    -1696.268       12.558   299.9
2.9010        -1683.663    -1696.277       12.614   301.2
2.9020        -1683.723    -1696.442       12.719   303.7
2.9030        -1683.741    -1696.646       12.905   308.1
2.9040        -1683.778    -1696.718       12.939   309.0
2.9050        -1683.791    -1696.673       12.882   307.6
2.9060        -1683.850    -1696.847       12.996   310.3
2.9070        -1683.855    -1697.029       13.174   314.6
2.9080        -1683.822    -1697.009       13.188   314.9
2.9090        -1683.818    -1696.877       13.059   311.8
2.9100        -1683.733    -1696.717       12.984   310.0
2.9110        -1683.704    -1696.831       13.127   313.4
2.9120        -1683.783    -1697.027       13.244   316.2
2.9130        -1683.813    -1696.851       13.039   311.3
2.9140        -1683.770    -1696.709       12.939   308.9
2.9150        -1683.859    -1697.013       13.154   314.1
2.9160        -1683.838    -1697.507       13.669   326.4
2.9170        -1683.841    -1697.603       13.762   328.6
2.9180        -1683.808    -1697.147       13.339   318.5
2.9190        -1683.771    -1696.764       12.993   310.3
2.9200        -1683.810    -1696.856       13.046   311.5
2.9210        -1683.799    -1696.920       13.121   313.3
2.9220        -1683.745    -1696.493       12.748   304.4
2.9230        -1683.737    -1696.005       12.268   292.9
2.9240        -1683.711    -1695.889       12.178   290.8
2.9250        -1683.700    -1696.230       12.530   299.2
2.9260        -1683.777    -1696.665       12.888   307.7
2.9270        -1683.805    -1696.743       12.937   308.9
2.9280        -1683.700    -1696.572       12.871   307.3
2.9290        -1683.640    -1696.514       12.874   307.4
2.9300        -1683.611    -1696.548       12.937   308.9
2.9310        -1683.645    -1696.559       12.914   308.4
2.9320        -1683.632    -1696.581       12.949   309.2
2.9330        -1683.680    -1696.458       12.778   305.1
2.9340        -1683.681    -1696.437       12.756   304.6
2.9350        -1683.731    -1696.798       13.067   312.0
2.9360        -1683.781    -1697.196       13.416   320.3
2.9370        -1683.796    -1697.349       13.553   323.6
2.9380        -1683.848    -1697.364       13.517   322.7
2.9390        -1683.880    -1697.241       13.360   319.0
2.9400        -1683.875    -1697.072       13.197   315.1
2.9410        -1683.920    -1697.082       13.161   314.3
2.9420        -1683.920    -1696.963       13.044   311.5
2.9430        -1684.024    -1696.759       12.735   304.1
2.9440        -1684.081    -1696.679       12.598   300.8
2.9450        -1684.144    -1696.746       12.601   300.9
2.9460        -1684.134    -1696.784       12.650   302.0
2.9470        -1684.150    -1696.830       12.680   302.8
2.9480        -1684.047    -1696.776       12.728   303.9
2.9490        -1684.072    -1696.701       12.629   301.5
2.9500        -1684.078    -1696.878       12.800   305.6
2.9510        -1684.053    -1696.909       12.856   307.0
2.9520        -1683.975    -1696.621       12.646   302.0
2.9530        -1683.971    -1696.247       12.276   293.1
2.9540        -1684.003    -1696.403       12.399   296.1
2.9550        -1684.142    -1696.816       12.674   302.6
2.9560        -1684.021    -1696.745       12.725   303.8
2.9570        -1683.949    -1696.463       12.514   298.8
2.9580        -1683.877    -1696.507       12.630   301.6
2.9590        -1684.027    -1696.887       12.859   307.1
2.9600        -1684.027    -1697.139       13.112   313.1
2.9610        -1684.040    -1697.151       13.111   313.1
2.9620        -1684.143    -1697.056       12.913   308.3
2.9630        -1684.074    -1697.197       13.123   313.3
2.9640        -1684.163    -1697.589       13.426   320.6
2.9650        -1684.167    -1697.569       13.403   320.0
2.9660        -1684.131    -1697.251       13.120   313.3
2.9670        -1684.067    -1697.181       13.114   313.1
2.9680        -1684.100    -1697.427       13.327   318.2
2.9690        -1684.165    -1697.443       13.278   317.0
2.9700        -1684.137    -1697.186       13.049   311.6
2.9710        -1684.109    -1697.016       12.906   308.2
2.9720        -1684.052    -1697.087       13.035   311.2
2.9730        -1684.044    -1697.150       13.107   313.0
2.9740        -1684.023    -1696.867       12.843   306.7
2.9750        -1683.946    -1696.426       12.480   298.0
2.9760        -1683.936    -1696.253       12.317   294.1
2.9770        -1683.957    -1696.256       12.299   293.7
2.9780        -1683.984    -1696.166       12.182   290.9
2.9790        -1684.027    -1696.073       12.046   287.6
2.9800        -1684.006    -1696.219       12.213   291.6
2.9810        -1683.993    -1696.423       12.430   296.8
2.9820        -1683.972    -1696.462       12.490   298.2
2.9830        -1683.870    -1696.421       12.550   299.7
2.9840        -1683.831    -1696.575       12.744   304.3
2.9850        -1683.836    -1696.597       12.760   304.7
2.9860        -1683.837    -1696.308       12.472   297.8
2.9870        -1683.747    -1696.121       12.375   295.5
2.9880        -1683.799    -1696.250       12.451   297.3
2.9890        -1683.905    -1696.783       12.878   307.5
2.9900        -1683.962    -1697.231       13.269   316.8
2.9910        -1683.861    -1696.958       13.098   312.7
2.9920        -1683.872    -1696.607       12.735   304.1
2.9930        -1683.866    -1697.013       13.147   313.9
2.9940        -1683.978    -1697.617       13.639   325.7
2.9950        -1683.947    -1697.528       13.581   324.3
2.9960        -1683.834    -1696.816       12.983   310.0
2.9970        -1683.746    -1696.447       12.701   303.3
2.9980        -1683.853    -1697.079       13.226   315.8
2.9990        -1683.897    -1697.994       14.097   336.6
3.0000        -1683.811    -1697.894       14.083   336.3
3.0010        -1683.668    -1697.147       13.479   321.9
3.0020        -1683.653    -1697.129       13.477   321.8
3.0030        -1683.738    -1697.528       13.790   329.3
3.0040        -1683.834    -1697.745       13.912   332.2
3.0050        -1683.801    -1697.497       13.696   327.0
3.0060        -1683.753    -1696.955       13.201   315.2
3.0070        -1683.684    -1696.770       13.086   312.5
3.0080        -1683.741    -1697.211       13.470   321.6
3.0090        -1683.791    -1697.431       13.641   325.7
3.0100        -1683.674    -1696.980       13.306   317.7
3.0110        -1683.617    -1696.824       13.206   315.3
3.0120        -1683.718    -1697.030       13.312   317.9
3.0130        -1683.782    -1697.266       13.484   322.0
3.0140        -1683.801    -1697.225       13.424   320.5
3.0150        -1683.764    -1697.018       13.253   316.5
3.0160        -1683.843    -1696.977       13.134   313.6
3.0170        -1683.882    -1697.157       13.276   317.0
3.0180        -1683.984    -1697.409       13.424   320.5
3.0190        -1683.972    -1697.530       13.558   323.7
3.0200        -1683.990    -1697.554       13.564   323.9
3.0210        -1683.994    -1697.514       13.520   322.8
3.0220        -1683.941    -1697.508       13.567   324.0
3.0230        -1684.054    -1697.641       13.588   324.4
3.0240        -1684.004    -1697.646       13.642   325.7
3.0250        -1684.039    -1697.625       13.586   324.4
3.0260        -1683.986    -1697.661       13.676   326.5
3.0270        -1683.965    -1697.598       13.634   325.5
3.0280        -1683.954    -1697.575       13.621   325.2
3.0290        -1683.937    -1697.713       13.777   329.0
3.0300        -1683.949    -1697.624       13.676   326.5
3.0310        -1684.000    -1697.194       13.194   315.0
3.0320        -1683.937    -1696.911       12.974   309.8
3.0330        -1684.023    -1696.946       12.923   308.6
3.0340        -1684.059    -1697.118       13.060   311.8
3.0350        -1684.074    -1697.363       13.289   317.3
3.0360        -1684.208    -1697.488       13.280   317.1
3.0370        -1684.259    -1697.335       13.076   312.2
3.0380        -1684.225    -1697.244       13.019   310.9
3.0390        -1684.291    -1697.513       13.222   315.7
3.0400        -1684.262    -1697.696       13.434   320.8
3.0410        -1684.254    -1697.564       13.310   317.8
3.0420        -1684.192    -1697.342       13.150   314.0
3.0430        -1684.202    -1697.269       13.067   312.0
3.0440        -1684.207    -1697.494       13.287   317.3
3.0450        -1684.261    -1697.629       13.368   319.2
3.0460        -1684.249    -1697.741       13.493   322.2
3.0470        -1684.308    -1697.894       13.586   324.4
3.0480        -1684.310    -1697.870       13.560   323.8
3.0490        -1684.325    -1697.650       13.325   318.2
3.0500        -1684.319    -1697.506       13.187   314.9
3.0510        -1684.302    -1697.598       13.296   317.5
3.0520        -1684.252    -1697.654       13.402   320.0
3.0530        -1684.182    -1697.666       13.484   322.0
3.0540        -1684.238    -1697.710       13.472   321.7
3.0550        -1684.246    -1697.810       13.564   323.9
3.0560        -1684.368    -1698.039       13.671   326.4
3.0570        -1684.349    -1698.227       13.878   331.4
3.0580        -1684.376    -1698.159       13.784   329.1
3.0590        -1684.347    -1697.774       13.428   320.6
3.0600        -1684.337    -1697.475       13.139   313.7
3.0610        -1684.326    -1697.529       13.203   315.3
3.0620        -1684.275    -1697.592       13.317   318.0
3.0630        -1684.340    -1697.491       13.150   314.0
3.0640        -1684.328    -1697.387       13.059   311.8
3.0650        -1684.318    -1697.289       12.971   309.7
3.0660        -1684.215    -1697.427       13.212   315.5
3.0670        -1684.351    -1697.676       13.325   318.2
3.0680        -1684.342    -1697.508       13.166   314.4
3.0690        -1684.363    -1697.051       12.688   303.0
3.0700        -1684.333    -1696.790       12.457   297.5
3.0710        -1684.383    -1696.873       12.490   298.2
3.0720        -1684.306    -1696.959       12.653   302.1
3.0730        -1684.267    -1696.977       12.711   303.5
3.0740        -1684.385    -1696.984       12.599   300.8
3.0750        -1684.396    -1697.094       12.698   303.2
3.0760        -1684.494    -1697.605       13.111   313.1
3.0770        -1684.606    -1697.871       13.264   316.7
3.0780        -1684.520    -1697.455       12.935   308.9
3.0790        -1684.552    -1697.179       12.627   301.5
3.0800        -1684.550    -1697.478       12.928   308.7
3.0810        -1684.558    -1697.714       13.156   314.1
3.0820        -1684.574    -1697.592       13.018   310.8
3.0830        -1684.563    -1697.341       12.778   305.1
3.0840        -1684.531    -1697.278       12.747   304.4
3.0850        -1684.580    -1697.743       13.162   314.3
3.0860        -1684.652    -1698.209       13.556   323.7
3.0870        -1684.686    -1697.989       13.303   317.6
3.0880        -1684.664    -1697.496       12.832   306.4
3.0890        -1684.720    -1697.503       12.783   305.2
3.0900        -1684.855    -1697.757       12.902   308.1
3.0910        -1684.743    -1697.701       12.957   309.4
3.0920        -1684.746    -1697.493       12.748   304.4
3.0930        -1684.737    -1697.189       12.451   297.3
3.0940        -1684.758    -1697.070       12.312   294.0
3.0950        -1684.752    -1697.268       12.516   298.9
3.0960        -1684.723    -1697.503       12.780   305.2
3.0970        -1684.658    -1697.482       12.825   306.2
3.0980        -1684.609    -1697.287       12.678   302.7
3.0990        -1684.613    -1697.097       12.484   298.1
3.1000        -1684.512    -1696.968       12.455   297.4
3.1010        -1684.456    -1696.848       12.392   295.9
3.1020        -1684.564    -1696.815       12.251   292.5
3.1030        -1684.498    -1696.785       12.287   293.4
3.1040        -1684.564    -1696.622       12.058   287.9
3.1050        -1684.550    -1696.680       12.129   289.6
3.1060        -1684.626    -1697.050       12.424   296.7
3.1070        -1684.688    -1697.475       12.787   305.3
3.1080        -1684.686    -1697.623       12.937   308.9
3.1090        -1684.740    -1697.512       12.772   305.0
3.1100        -1684.738    -1697.548       12.809   305.9
3.1110        -1684.808    -1697.822       13.013   310.7
3.1120        -1684.884    -1697.970       13.086   312.5
3.1130        -1684.955    -1697.767       12.812   305.9
3.1140        -1684.846    -1697.747       12.901   308.0
3.1150        -1684.819    -1698.247       13.428   320.6
3.1160        -1684.903    -1698.731       13.828   330.2
3.1170        -1684.937    -1698.717       13.780   329.0
3.1180        -1684.885    -1698.405       13.520   322.8
3.1190        -1685.026    -1698.294       13.267   316.8
3.1200        -1685.090    -1698.429       13.339   318.5
3.1210        -1685.094    -1698.333       13.239   316.1
3.1220        -1685.021    -1697.754       12.732   304.0
3.1230        -1684.964    -1697.217       12.253   292.6
3.1240        -1684.840    -1697.126       12.286   293.4
3.1250        -1684.777    -1697.435       12.658   302.3
3.1260        -1684.797    -1697.679       12.882   307.6
3.1270        -1684.797    -1697.444       12.647   302.0
3.1280        -1684.736    -1697.111       12.376   295.5
3.1290        -1684.792    -1697.300       12.508   298.7
3.1300        -1684.934    -1697.720       12.786   305.3
3.1310        -1684.914    -1697.535       12.621   301.4
3.1320        -1684.799    -1696.895       12.096   288.8
3.1330        -1684.837    -1696.593       11.756   280.7
3.1340        -1684.822    -1696.832       12.010   286.8
3.1350        -1684.848    -1697.199       12.351   294.9
3.1360        -1684.757    -1697.175       12.418   296.5
3.1370        -1684.696    -1696.873       12.178   290.8
3.1380        -1684.718    -1696.915       12.198   291.2
3.1390        -1684.754    -1697.406       12.652   302.1
3.1400        -1684.792    -1697.482       12.691   303.0
3.1410        -1684.727    -1696.969       12.241   292.3
3.1420        -1684.686    -1696.588       11.902   284.2
3.1430        -1684.703    -1696.823       12.120   289.4
3.1440        -1684.727    -1697.223       12.496   298.4
3.1450        -1684.638    -1697.167       12.529   299.2
3.1460        -1684.640    -1696.827       12.187   291.0
3.1470        -1684.689    -1696.734       12.045   287.6
3.1480        -1684.738    -1697.116       12.378   295.6
3.1490        -1684.807    -1697.467       12.660   302.3
3.1500        -1684.809    -1697.332       12.523   299.0
3.1510        -1684.731    -1696.894       12.164   290.4
3.1520        -1684.754    -1696.808       12.054   287.8
3.1530        -1684.831    -1697.084       12.253   292.6
3.1540        -1684.831    -1697.151       12.320   294.2
3.1550        -1684.762    -1697.004       12.241   292.3
3.1560        -1684.826    -1696.950       12.124   289.5
3.1570        -1684.830    -1696.931       12.101   288.9
3.1580        -1684.778    -1696.967       12.189   291.0
3.1590        -1684.822    -1697.247       12.425   296.7
3.1600        -1684.785    -1697.336       12.551   299.7
3.1610        -1684.747    -1697.201       12.454   297.4
3.1620        -1684.743    -1697.226       12.483   298.1
3.1630        -1684.786    -1697.214       12.428   296.8
3.1640        -1684.865    -1697.054       12.188   291.0
3.1650        -1684.932    -1697.115       12.183   290.9
3.1660        -1684.954    -1697.182       12.227   292.0
3.1670        -1684.911    -1697.090       12.179   290.8
3.1680        -1684.952    -1697.073       12.121   289.4
3.1690        -1685.011    -1697.163       12.151   290.1
3.1700        -1684.946    -1697.297       12.351   294.9
3.1710        -1684.922    -1697.509       12.587   300.5
3.1720        -1684.970    -1697.473       12.503   298.5
3.1730        -1684.931    -1697.176       12.246   292.4
3.1740        -1684.940    -1697.122       12.182   290.9
3.1750        -1684.938    -1697.056       12.118   289.3
3.1760        -1684.849    -1696.886       12.037   287.4
3.1770        -1684.912    -1696.791       11.878   283.6
3.1780        -1684.949    -1696.693       11.743   280.4
3.1790        -1684.992    -1696.707       11.715   279.7
3.1800        -1684.993    -1696.932       11.939   285.1
3.1810        -1684.970    -1696.974       12.003   286.6
3.1820        -1684.931    -1696.831       11.900   284.1
3.1830        -1684.992    -1696.910       11.919   284.6
3.1840        -1685.047    -1696.994       11.947   285.3
3.1850        -1685.033    -1696.868       11.835   282.6
3.1860        -1685.043    -1696.762       11.719   279.8
3.1870        -1684.867    -1696.568       11.701   279.4
3.1880        -1684.892    -1696.516       11.623   277.5
3.1890        -1684.885    -1696.804       11.919   284.6
3.1900        -1684.904    -1697.056       12.152   290.1
3.1910        -1684.946    -1696.972       12.026   287.1
3.1920        -1684.879    -1696.855       11.975   285.9
3.1930        -1684.963    -1697.016       12.053   287.8
3.1940        -1684.952    -1697.279       12.327   294.3
3.1950        -1684.991    -1697.271       12.281   293.2
3.1960        -1684.989    -1696.864       11.875   283.6
3.1970        -1684.951    -1696.652       11.701   279.4
3.1980        -1684.972    -1696.855       11.883   283.7
3.1990        -1685.017    -1697.152       12.135   289.8
3.2000        -1684.994    -1697.318       12.324   294.3
3.2010        -1684.851    -1697.239       12.388   295.8
3.2020        -1684.925    -1697.101       12.175   290.7
3.2030        -1684.930    -1697.340       12.409   296.3
3.2040        -1685.064    -1697.675       12.611   301.1
3.2050        -1685.037    -1697.532       12.495   298.4
3.2060        -1684.990    -1697.144       12.154   290.2
3.2070        -1684.936    -1696.925       11.989   286.3
3.2080        -1684.922    -1696.977       12.055   287.8
3.2090        -1684.945    -1697.029       12.084   288.5
3.2100        -1684.976    -1697.065       12.089   288.7
3.2110        -1684.923    -1696.961       12.038   287.4
3.2120        -1684.965    -1696.889       11.924   284.7
3.2130        -1685.039    -1697.011       11.972   285.9
3.2140        -1684.965    -1696.947       11.982   286.1
3.2150        -1684.947    -1696.798       11.851   283.0
3.2160        -1684.966    -1696.723       11.756   280.7
3.2170        -1684.989    -1696.710       11.721   279.9
3.2180        -1684.935    -1696.657       11.721   279.9
3.2190        -1684.906    -1696.717       11.811   282.0
3.2200        -1684.841    -1696.912       12.071   288.2
3.2210        -1684.821    -1697.180       12.359   295.1
3.2220        -1684.825    -1697.533       12.708   303.4
3.2230        -1684.884    -1697.602       12.718   303.7
3.2240        -1684.758    -1697.463       12.705   303.4
3.2250        -1684.798    -1697.613       12.814   306.0
3.2260        -1684.880    -1697.814       12.933   308.8
3.2270        -1684.800    -1697.716       12.916   308.4
3.2280        -1684.821    -1697.547       12.726   303.9
3.2290        -1684.890    -1697.525       12.635   301.7
3.2300        -1684.914    -1697.749       12.835   306.5
3.2310        -1684.952    -1698.099       13.147   313.9
3.2320        -1684.969    -1698.118       13.149   314.0
3.2330        -1684.912    -1697.855       12.943   309.1
3.2340        -1684.974    -1697.845       12.872   307.3
3.2350        -1685.016    -1698.050       13.033   311.2
3.2360        -1685.014    -1697.981       12.967   309.6
3.2370        -1684.909    -1697.505       12.596   300.8
3.2380        -1684.957    -1697.101       12.144   290.0
3.2390        -1684.996    -1697.090       12.094   288.8
3.2400        -1685.016    -1697.300       12.284   293.3
3.2410        -1684.980    -1697.360       12.380   295.6
3.2420        -1684.939    -1697.270       12.331   294.4
3.2430        -1684.917    -1697.287       12.371   295.4
3.2440        -1685.001    -1697.435       12.434   296.9
3.2450        -1685.090    -1697.605       12.515   298.8
3.2460        -1685.075    -1697.601       12.526   299.1
3.2470        -1685.122    -1697.516       12.394   295.9
3.2480        -1685.121    -1697.483       12.362   295.2
3.2490        -1685.056    -1697.438       12.382   295.6
3.2500        -1685.127    -1697.369       12.242   292.3
3.2510        -1685.083    -1697.609       12.525   299.1
3.2520        -1685.198    -1698.023       12.825   306.2
3.2530        -1685.209    -1698.010       12.801   305.7
3.2540        -1685.203    -1697.804       12.601   300.9
3.2550        -1685.067    -1697.687       12.620   301.3
3.2560        -1685.097    -1697.761       12.664   302.4
3.2570        -1685.141    -1697.889       12.749   304.4
3.2580        -1685.102    -1697.614       12.512   298.8
3.2590        -1684.943    -1697.083       12.140   289.9
3.2600        -1684.911    -1697.085       12.174   290.7
3.2610        -1685.061    -1697.553       12.492   298.3
3.2620        -1685.019    -1697.783       12.765   304.8
3.2630        -1685.025    -1697.681       12.656   302.2
3.2640        -1685.105    -1697.484       12.379   295.6
3.2650        -1685.182    -1697.423       12.241   292.3
3.2660        -1685.342    -1697.688       12.347   294.8
3.2670        -1685.391    -1697.622       12.231   292.0
3.2680        -1685.323    -1696.922       11.598   276.9
3.2690        -1685.282    -1696.652       11.370   271.5
3.2700        -1685.292    -1697.005       11.714   279.7
3.2710        -1685.269    -1697.178       11.909   284.4
3.2720        -1685.183    -1696.996       11.813   282.1
3.2730        -1685.083    -1696.889       11.806   281.9
3.2740        -1684.991    -1697.072       12.081   288.5
3.2750        -1685.053    -1697.339       12.286   293.4
3.2760        -1685.162    -1697.429       12.267   292.9
3.2770        -1685.179    -1697.242       12.063   288.0
3.2780        -1685.152    -1697.036       11.884   283.8
3.2790        -1685.147    -1697.206       12.059   287.9
3.2800        -1685.156    -1697.510       12.354   295.0
3.2810        -1685.063    -1697.499       12.436   296.9
3.2820        -1684.964    -1697.470       12.506   298.6
3.2830        -1685.027    -1697.703       12.676   302.7
3.2840        -1685.084    -1697.897       12.813   306.0
3.2850        -1684.986    -1697.855       12.869   307.3
3.2860        -1684.983    -1697.897       12.914   308.4
3.2870        -1684.893    -1697.986       13.093   312.6
3.2880        -1684.915    -1697.812       12.897   308.0
3.2890        -1684.901    -1697.580       12.678   302.7
3.2900        -1685.076    -1697.537       12.461   297.5
3.2910        -1685.134    -1697.661       12.527   299.1
3.2920        -1685.163    -1697.884       12.721   303.7
3.2930        -1685.279    -1698.006       12.727   303.9
3.2940        -1685.176    -1697.808       12.633   301.6
